"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.412829150E1,-1.525262892E-1,1.168974042E-1,-5.284023285E-2
8.413329150E1,-4.528850317E-3,9.469912201E-2,-7.266426086E-2
8.413829150E1,1.580958217E-1,3.882358968E-2,1.120567322E-2
8.414329150E1,2.712281346E-1,-3.132797778E-2,5.920219421E-2
8.414829150E1,3.000857830E-1,-7.174491882E-2,-4.409790039E-3
8.415329150E1,2.830180228E-1,-8.700333536E-2,3.065586090E-2
8.415829150E1,1.901507378E-1,-8.994433284E-2,8.369064331E-2
8.416329150E1,7.964643091E-2,-3.144366294E-2,2.731895447E-2
8.416829150E1,-3.311389685E-2,-8.062273264E-4,-4.120826721E-3
8.417329150E1,-9.600386024E-2,4.190487415E-2,-1.226339340E-1
8.417829150E1,-1.327638626E-1,1.947645470E-2,-4.949665070E-2
8.418329150E1,-5.587495118E-2,3.195903078E-2,-2.373027802E-2
8.418829150E1,4.393886030E-2,2.404710278E-2,3.497123718E-2
8.419329150E1,1.312699914E-1,3.134139627E-2,-1.456928253E-2
8.419829150E1,1.669786572E-1,4.413686693E-3,-2.358245850E-2
8.420329150E1,1.459583342E-1,1.162331551E-3,-5.281448364E-3
8.420829150E1,5.337826163E-2,-1.691833511E-2,2.876281738E-2
8.421329150E1,-6.208895892E-2,-5.683192983E-2,4.342460632E-2
8.421829150E1,-9.817232192E-2,-5.098108947E-2,1.227588654E-1
8.422329150E1,-3.867216408E-2,-3.741116077E-2,1.072845459E-1
8.422829150E1,3.885342926E-2,4.735048115E-2,5.919647217E-2
8.423329150E1,8.862179518E-2,6.259325147E-2,7.570743561E-2
8.423829150E1,9.139662981E-2,7.123774290E-2,-9.927272797E-2
8.424329150E1,8.718955517E-2,1.544786990E-2,-9.187698364E-3
8.424829150E1,5.127453804E-2,-9.022355080E-3,-1.810932159E-2
8.425329150E1,1.761592180E-2,-3.101548180E-2,4.969596863E-2
8.425829150E1,2.822781354E-2,-7.262959331E-2,1.433668137E-1
8.426329150E1,7.862120122E-2,-4.556039721E-2,4.521560669E-2
8.426829150E1,9.261808544E-2,-4.438359663E-2,1.183519363E-1
8.427329150E1,4.915846512E-2,3.825869411E-3,-4.319095612E-2
8.427829150E1,-3.916474432E-2,1.946454123E-2,9.243774414E-2
8.428329150E1,-1.111525074E-1,2.490738966E-2,1.291275024E-2
8.428829150E1,-1.898122132E-1,2.786635235E-2,6.183433533E-2
8.429329150E1,-1.710678637E-1,1.528173313E-2,5.385208130E-2
8.429829150E1,-1.585579664E-2,2.393373102E-2,-3.134059906E-2
8.430329150E1,1.503515542E-1,2.718733810E-2,1.103906631E-1
8.430829150E1,2.399275601E-1,4.963250086E-2,-7.901668549E-2
8.431329150E1,1.865617037E-1,-4.159331694E-2,5.379581451E-2
8.431829150E1,1.190282702E-1,-7.088506222E-2,-1.037120819E-2
8.432329150E1,-2.021856606E-2,-1.003152356E-1,7.859516144E-2
8.432829150E1,-7.448951155E-2,-7.990776002E-2,3.521156311E-2
8.433329150E1,-7.257574797E-2,-3.855061159E-2,1.607990265E-1
8.433829150E1,-3.818514943E-2,-6.081218272E-2,5.998611450E-3
8.434329150E1,3.246203437E-2,8.011236787E-2,-2.487564087E-2
8.434829150E1,2.574083954E-2,3.350984678E-2,2.856063843E-2
8.435329150E1,4.623523355E-2,1.073470861E-1,-1.866979599E-1
8.435829150E1,1.201051027E-1,-2.443690598E-2,5.798912048E-2
8.436329150E1,9.271504730E-2,-8.787470311E-2,4.016971588E-2
8.436829150E1,2.485818788E-2,-1.248970926E-1,4.699611664E-2
8.437329150E1,-1.221251413E-1,-1.375529766E-1,1.263504028E-1
8.437829150E1,-2.519695759E-1,-6.864540279E-2,-4.782104492E-2
8.438329150E1,-3.647333980E-1,5.441625416E-2,1.265888214E-1
8.438829150E1,-2.298341990E-1,1.683198363E-1,-1.493549347E-2
8.439329150E1,-1.223740727E-2,2.172719538E-1,-3.140258789E-2
8.439829150E1,2.104054391E-1,1.367484629E-1,1.357460022E-2
8.440329150E1,3.589136004E-1,2.075847238E-2,-5.721855164E-2
8.440829150E1,3.270688057E-1,-1.347168982E-1,1.349134445E-1
8.441329150E1,1.875356585E-1,-2.256824672E-1,-5.654335022E-2
8.441829150E1,-3.162710369E-2,-2.278309464E-1,1.913623810E-1
8.442329150E1,-1.353314817E-1,-8.388979733E-2,-2.795600891E-2
8.442829150E1,-1.776003987E-1,7.852438837E-2,1.355838776E-2
8.443329150E1,-4.027321935E-2,2.055536062E-1,-1.014041901E-1
8.443829150E1,1.532991230E-1,2.311760336E-1,-7.382106781E-2
8.444329150E1,2.578288913E-1,1.270848811E-1,-2.573490143E-2
8.444829150E1,2.623567581E-1,-2.355058491E-2,8.646202087E-2
8.445329150E1,2.149274647E-1,-1.434646398E-1,1.541671753E-1
8.445829150E1,5.898851901E-2,-1.901292801E-1,1.814746857E-2
8.446329150E1,-8.332954347E-2,-1.583237946E-1,1.468572617E-1
8.446829150E1,-8.672685176E-2,8.950311691E-3,-5.318164825E-2
8.447329150E1,-1.030428708E-1,1.134329289E-1,2.908515930E-2
8.447829150E1,-9.519288689E-2,2.017346174E-1,5.178546906E-2
8.448329150E1,-9.461468458E-2,1.608538926E-1,2.125644684E-2
8.448829150E1,-2.447409928E-2,8.295856416E-2,1.432571411E-1
8.449329150E1,3.321417421E-2,-2.371830493E-2,-4.028987885E-2
8.449829150E1,5.941148847E-2,-1.312550008E-1,1.684732437E-1
8.450329150E1,1.084811240E-1,-1.303002834E-1,-8.662414551E-2
8.450829150E1,6.667758524E-2,-1.008870900E-1,3.922271729E-2
8.451329150E1,4.637397826E-3,-2.801704034E-2,-9.610366821E-2
8.451829150E1,-8.623706549E-2,7.600010931E-2,-9.803009033E-2
8.452329150E1,-1.252712905E-1,9.192421287E-2,-9.614276886E-2
8.452829150E1,-6.414007396E-2,1.018607914E-1,-6.855010986E-2
8.453329150E1,3.681547567E-2,2.313308418E-2,-1.038455963E-2
8.453829150E1,1.907006651E-1,6.299797446E-3,-6.148910522E-2
8.454329150E1,2.502037883E-1,-8.204146475E-2,4.344558716E-2
8.454829150E1,2.182117105E-1,-6.921529770E-2,-1.742162704E-1
8.455329150E1,1.359809190E-2,-6.130508706E-2,-1.776371002E-1
8.455829150E1,-1.605448425E-1,3.247633576E-3,-8.447742462E-2
8.456329150E1,-2.060240805E-1,9.471543878E-2,-3.736686707E-2
8.456829150E1,-2.099276185E-1,1.043389142E-1,9.054660797E-2
8.457329150E1,-2.003015131E-1,7.955291867E-2,1.146011353E-1
8.457829150E1,-1.015555412E-1,1.744087227E-2,-1.757621765E-2
8.458329150E1,-3.156130761E-2,-6.985216588E-2,4.697990417E-2
8.458829150E1,5.815775320E-2,-5.409347266E-2,-1.678266525E-1
8.459329150E1,7.779392600E-2,-4.337468371E-2,-1.089477539E-1
8.459829150E1,6.216474995E-2,3.955391049E-2,-2.606582642E-1
8.460329150E1,4.628829658E-3,4.374392331E-2,-4.024028778E-2
8.460829150E1,-7.252141833E-2,9.395965934E-2,-1.445007324E-1
8.461329150E1,-1.581617892E-1,2.402143739E-2,5.549240112E-2
8.461829150E1,-1.109693870E-1,3.821223974E-3,1.264801025E-1
8.462329150E1,-4.932731390E-3,-2.922873199E-2,-3.411579132E-2
8.462829150E1,1.175092533E-1,-7.218319178E-2,2.094173431E-2
8.463329150E1,1.442777067E-1,-5.838383362E-2,-1.668653488E-1
8.463829150E1,1.259187460E-1,-1.224716380E-2,-1.117591858E-1
8.464329150E1,8.791045099E-2,2.634322457E-2,-6.509017944E-2
8.464829150E1,-6.154524535E-2,5.050951615E-2,-6.715011597E-2
8.465329150E1,-2.789440155E-1,2.932677232E-2,4.423236847E-2
8.465829150E1,-3.461798429E-1,4.610128701E-3,-7.304382324E-2
8.466329150E1,-2.744485438E-1,6.804428995E-3,3.192520142E-2
8.466829150E1,-3.054242581E-2,3.955366090E-2,-7.067203522E-2
8.467329150E1,1.787832081E-1,2.714484930E-3,6.267738342E-2
8.467829150E1,2.872161269E-1,5.203162879E-2,-1.541757584E-1
8.468329150E1,1.885011792E-1,9.623568505E-3,-6.823062897E-2
8.468829150E1,-3.399637341E-2,-2.781060711E-2,-1.220035553E-1
8.469329150E1,-1.901499033E-1,5.405768752E-3,-8.733558655E-2
8.469829150E1,-1.978553236E-1,5.019822717E-2,1.104164124E-2
8.470329150E1,-8.641082793E-2,8.988445997E-2,-1.300811768E-1
8.470829150E1,9.821797907E-2,4.707212746E-2,4.750633240E-2
8.471329150E1,2.999429405E-1,5.050101131E-2,-1.721343994E-1
8.471829150E1,2.959403992E-1,-2.051126212E-2,2.302932739E-2
8.472329150E1,1.953643560E-1,-5.952734500E-2,-1.124153137E-1
8.472829150E1,-7.654584944E-3,-9.813240170E-2,1.565141678E-1
8.473329150E1,-1.732687950E-1,-2.431752905E-2,3.431129456E-2
8.473829150E1,-2.406057715E-1,1.564964093E-2,4.793834686E-2
8.474329150E1,-2.042558640E-1,4.427048936E-2,1.424312592E-2
8.474829150E1,-8.148425817E-2,6.410448253E-2,-1.202802658E-1
8.475329150E1,-2.744588256E-2,2.412525378E-2,-1.404581070E-1
8.475829150E1,2.918094397E-2,-2.164061368E-2,-1.897125244E-1
8.476329150E1,3.527279198E-2,-5.400887132E-2,-6.336498260E-2
8.476829150E1,-1.321588457E-2,-4.959065467E-3,-8.363533020E-2
8.477329150E1,-5.447592586E-2,-1.132765412E-2,2.997684479E-2
8.477829150E1,-1.423527151E-1,4.238233715E-2,3.366661072E-2
8.478329150E1,-1.649460196E-1,3.148251772E-2,3.767490387E-2
8.478829150E1,-1.206163764E-1,5.825119093E-2,-5.817031860E-2
8.479329150E1,-2.698138356E-2,2.969255298E-2,-4.427528381E-2
8.479829150E1,8.334334940E-2,-1.961548254E-2,-6.890392303E-2
8.480329150E1,1.833059788E-1,-7.554442436E-2,-4.200935364E-2
8.480829150E1,2.146902382E-1,-8.019369096E-2,-7.490634918E-2
8.481329150E1,1.478126943E-1,-3.189282492E-2,-6.968975067E-2
8.481829150E1,5.425691605E-2,-2.849866450E-2,-1.006431580E-1
8.482329150E1,-9.888146818E-2,3.562889993E-2,-6.275844574E-2
8.482829150E1,-1.869175732E-1,4.225324467E-2,-1.178560257E-1
8.483329150E1,-3.061293960E-1,3.784499317E-2,-1.162919998E-1
8.483829150E1,-3.380388916E-1,2.915784158E-2,-3.353309631E-2
8.484329150E1,-1.937861443E-1,6.940108538E-2,8.037662506E-2
8.484829150E1,6.777810305E-2,5.985113233E-2,1.067304611E-1
8.485329150E1,2.101984918E-1,2.328817174E-2,1.111412048E-1
8.485829150E1,1.803783476E-1,-7.731597871E-3,-2.650165558E-2
8.486329150E1,1.296308339E-1,-1.770645007E-2,-7.517147064E-2
8.486829150E1,2.369657904E-2,7.223561406E-3,-1.359205246E-1
8.487329150E1,-1.206576601E-1,-8.188769221E-3,-4.043197632E-2
8.487829150E1,-2.517398596E-1,1.483759657E-2,-2.151489258E-3
8.488329150E1,-2.558792531E-1,9.353455156E-3,2.911090851E-2
8.488829150E1,-1.612767875E-1,-2.712979913E-3,1.019954681E-2
8.489329150E1,3.347878903E-2,-1.435439289E-2,4.171371460E-2
8.489829150E1,1.864172220E-1,2.871409431E-2,3.660202026E-2
8.490329150E1,2.975758612E-1,1.448776573E-3,-7.904243469E-2
8.490829150E1,2.718801200E-1,2.282088436E-2,7.531166077E-3
8.491329150E1,9.565660357E-2,-3.468374163E-2,-3.307819366E-2
8.491829150E1,-1.277830005E-1,-4.565943033E-2,6.123065948E-2
8.492329150E1,-2.799497247E-1,-4.311460629E-2,6.121158600E-2
8.492829150E1,-3.182337284E-1,-3.436386958E-2,6.648540497E-2
8.493329150E1,-1.638421714E-1,-1.716920361E-2,2.048730850E-1
8.493829150E1,1.376660913E-1,8.082278073E-2,1.932907104E-2
8.494329150E1,2.007749081E-1,6.681761146E-2,1.181850433E-1
8.494829150E1,2.373371422E-1,9.290546924E-2,-4.087257385E-2
8.495329150E1,6.104738265E-2,-4.594237357E-2,-2.172756195E-2
8.495829150E1,-1.771861613E-1,-5.260352790E-2,-1.907348633E-4
8.496329150E1,-3.285531700E-1,-6.053235382E-2,3.164863586E-2
8.496829150E1,-2.729072571E-1,3.016155213E-3,2.325057983E-2
8.497329150E1,-1.075710356E-1,1.113216579E-2,9.674835205E-2
8.497829150E1,1.369406283E-1,6.071896106E-2,1.574563980E-1
8.498329150E1,3.609918058E-1,3.088440001E-2,1.681900024E-2
8.498829150E1,3.911820650E-1,-6.583897024E-2,1.993474960E-1
8.499329150E1,2.544762194E-1,-9.439986199E-2,-1.073083878E-1
8.499829150E1,-4.112705588E-3,-1.365212202E-1,1.783838272E-1
8.500329150E1,-1.758264005E-1,-5.613594130E-2,-5.378246307E-2
8.500829150E1,-2.845619917E-1,1.107290760E-2,1.236944199E-1
8.501329150E1,-1.593530178E-1,1.149174422E-1,-4.105567932E-2
8.501829150E1,-1.370894164E-2,1.026112586E-1,1.101608276E-1
8.502329150E1,1.180246547E-1,8.824886382E-2,8.268737793E-2
8.502829150E1,2.150149047E-1,-1.595559344E-2,5.543804169E-2
8.503329150E1,2.022967637E-1,-1.032850891E-1,2.138738632E-1
8.503829150E1,1.007023752E-1,-1.439664513E-1,3.448772430E-2
8.504329150E1,-7.789308578E-2,-1.571925879E-1,1.488151550E-1
8.504829150E1,-2.580543756E-1,-7.891246676E-2,4.146480560E-2
8.505329150E1,-3.454829752E-1,8.369427174E-3,1.300077438E-1
8.505829150E1,-2.978343964E-1,1.144878790E-1,2.706336975E-2
8.506329150E1,-1.230303422E-1,1.286108494E-1,6.889343262E-2
8.506829150E1,1.162817478E-1,1.023509428E-1,5.184745789E-2
8.507329150E1,2.689297199E-1,3.242079169E-3,3.231430054E-2
8.507829150E1,2.706189156E-1,-1.076590419E-1,8.624744415E-2
8.508329150E1,2.137607187E-1,-1.636927724E-1,8.640289307E-2
8.508829150E1,7.219183445E-2,-1.632704884E-1,3.870677948E-2
8.509329150E1,-8.275441080E-2,-7.512480021E-2,1.352319717E-1
8.509829150E1,-1.513454616E-1,5.058840290E-2,2.741813660E-2
8.510329150E1,-1.614427865E-1,1.388007551E-1,-1.289367676E-3
8.510829150E1,-6.874927878E-2,1.607367992E-1,-4.317283630E-2
8.511329150E1,1.031398028E-2,8.118283004E-2,-1.809692383E-2
8.511829150E1,1.184135601E-1,2.161091194E-2,6.347179413E-2
8.512329150E1,1.657627374E-1,-1.020415351E-1,1.067781448E-1
8.512829150E1,1.280944496E-1,-1.359437555E-1,1.324605942E-1
8.513329150E1,9.260832518E-2,-7.321587205E-2,1.394624710E-1
8.513829150E1,5.868757516E-2,1.221239567E-2,1.047649384E-1
8.514329150E1,2.277824283E-2,1.007184461E-1,3.848075867E-3
8.514829150E1,-5.142614245E-2,1.133236736E-1,3.398895264E-3
8.515329150E1,-9.986547381E-2,8.683729172E-2,8.975982666E-2
8.515829150E1,-4.809700698E-2,1.549003646E-2,1.065826416E-2
8.516329150E1,5.134135112E-2,-4.413709790E-2,1.352863312E-1
8.516829150E1,1.750952005E-1,-7.726832479E-2,2.857303619E-2
8.517329150E1,2.492453456E-1,-7.179526240E-2,-2.729797363E-2
8.517829150E1,2.898111045E-1,-4.207889363E-2,-2.760314941E-2
8.518329150E1,2.603642941E-1,6.287679076E-3,-1.278400421E-2
8.518829150E1,9.606762230E-2,3.845610097E-2,1.095170975E-1
8.519329150E1,-1.421496272E-1,2.790340409E-2,9.926795959E-2
8.519829150E1,-2.546686530E-1,-5.340914428E-2,1.644859314E-1
8.520329150E1,-2.376573086E-1,-1.061755046E-2,1.376152039E-2
8.520829150E1,-1.560761929E-1,-3.990229964E-2,7.046508789E-2
8.521329150E1,6.545595825E-2,3.730098158E-2,-2.113246918E-2
8.521829150E1,2.185266912E-1,2.507844567E-2,-7.895946503E-2
8.522329150E1,1.284126788E-1,1.379705220E-2,2.470970154E-3
8.522829150E1,-1.724485308E-2,-1.270237565E-2,5.573749542E-2
8.523329150E1,-1.013160795E-1,-1.795312390E-2,8.502769470E-2
8.523829150E1,-1.598888487E-1,-2.782232314E-2,2.434253693E-2
8.524329150E1,-1.062601060E-1,-4.108604044E-2,-1.223182678E-2
8.524829150E1,1.967332512E-2,-2.503135055E-2,-1.242809296E-1
8.525329150E1,1.911671758E-1,3.624293953E-3,-4.980087280E-3
8.525829150E1,2.502169609E-1,3.125081956E-2,-6.030273438E-2
8.526329150E1,1.571393609E-1,1.719976589E-2,-1.761054993E-2
8.526829150E1,-7.833279669E-3,-1.455479860E-2,-4.784011841E-2
8.527329150E1,-1.601050347E-1,-2.414612845E-2,-6.278991699E-2
8.527829150E1,-2.100058794E-1,-2.531389520E-2,-7.732963562E-2
8.528329150E1,-1.823532432E-1,-1.560748741E-2,-1.806154251E-1
8.528829150E1,-5.687954277E-2,2.859685570E-3,1.619434357E-2
8.529329150E1,1.293042600E-1,5.538401753E-2,-2.772808075E-2
8.529829150E1,1.758918464E-1,4.088674486E-2,-8.764266968E-4
8.530329150E1,1.495924592E-1,1.545996591E-2,8.997917175E-3
8.530829150E1,7.947379351E-2,-1.007883251E-2,-4.600906372E-2
8.531329150E1,-3.323863447E-2,-4.030312225E-2,3.979206085E-2
8.531829150E1,-1.342567503E-1,-1.992877945E-2,-1.064405441E-1
8.532329150E1,-1.984429955E-1,-8.180130273E-3,-2.576637268E-2
8.532829150E1,-2.035448700E-1,6.908480078E-3,-2.078762054E-1
8.533329150E1,-1.944047362E-1,3.774621710E-2,-1.154403687E-1
8.533829150E1,-9.376191348E-2,1.063458174E-1,-4.297256470E-2
8.534329150E1,-8.382044733E-3,9.324476123E-2,-3.566741943E-2
8.534829150E1,2.411142737E-2,3.299326822E-2,2.154884338E-1
8.535329150E1,4.885760695E-2,-5.851358175E-3,-4.666233063E-2
8.535829150E1,-7.678814232E-3,-7.503484190E-2,-7.343292236E-3
8.536329150E1,-4.923071712E-2,-5.177057534E-2,-1.464176178E-1
8.536829150E1,-8.055061847E-2,-2.173865587E-2,-9.973049164E-2
8.537329150E1,-9.724870324E-2,8.409750462E-2,-1.911678314E-1
8.537829150E1,-1.226531193E-1,1.264394224E-1,-6.439781189E-2
8.538329150E1,-1.226448640E-1,1.375190318E-1,-1.372098923E-1
8.538829150E1,-1.437476277E-1,8.062659204E-2,-9.039020538E-2
8.539329150E1,-1.584546268E-1,-1.020792499E-2,1.184082031E-2
8.539829150E1,-1.017129943E-1,-1.637827978E-2,-1.283168793E-1
8.540329150E1,-5.338899046E-2,-5.643619969E-2,3.728389740E-2
8.540829150E1,4.905182496E-2,1.894339919E-2,-7.189273834E-2
8.541329150E1,7.969370484E-2,6.041637808E-2,-1.094980240E-1
8.541829150E1,5.875742063E-2,5.959478393E-2,-8.234882355E-2
8.542329150E1,5.232282728E-2,4.221141711E-2,-1.687717438E-2
8.542829150E1,6.794169545E-2,-1.021099091E-2,-9.370803833E-2
8.543329150E1,4.388147593E-2,-7.582461834E-2,-1.168699265E-1
8.543829150E1,3.122948855E-2,-6.880950928E-2,-2.518653870E-2
8.544329150E1,6.122842059E-2,-1.643131673E-2,-1.482534409E-1
8.544829150E1,3.102515638E-2,-9.404011071E-4,-2.937221527E-2
8.545329150E1,-1.895304769E-2,1.103017926E-1,-1.410484314E-3
8.545829150E1,-4.588658363E-2,1.015269458E-1,-7.972621918E-2
8.546329150E1,-9.853891283E-2,6.658188999E-2,-2.939510345E-2
8.546829150E1,-7.461594045E-2,3.104235232E-2,-3.534412384E-2
8.547329150E1,-1.839406043E-2,1.894824207E-3,-9.506607056E-2
8.547829150E1,1.021738350E-1,-4.099738970E-2,1.034040451E-1
8.548329150E1,2.292166203E-1,-1.175688580E-2,-2.517700195E-2
8.548829150E1,2.242380381E-1,2.723444812E-2,2.709960938E-2
8.549329150E1,1.295877993E-1,5.349392071E-2,-2.366447449E-2
8.549829150E1,-3.149632365E-2,4.168085381E-2,5.538558960E-2
8.550329150E1,-1.262042522E-1,2.056474611E-2,-2.527408600E-1
8.550829150E1,-2.343304306E-1,-9.771960974E-2,-1.234531403E-2
8.551329150E1,-1.762955785E-1,-8.008204401E-2,-1.279573441E-1
8.551829150E1,-2.315139025E-2,-8.824269474E-2,-2.401828766E-2
8.552329150E1,1.815923452E-1,-8.216068149E-3,1.244544983E-3
8.552829150E1,2.457148135E-1,3.226042166E-2,-4.784965515E-2
8.553329150E1,2.361466289E-1,2.388900518E-2,-2.582550049E-2
8.553829150E1,1.278979033E-1,4.599627107E-2,-3.063297272E-2
8.554329150E1,4.181885347E-2,9.421307594E-3,1.400947571E-3
8.554829150E1,-3.619021922E-2,-2.680186182E-3,7.930755615E-3
8.555329150E1,-3.198181093E-2,-4.935752600E-2,8.633327484E-2
8.555829150E1,2.100884914E-2,-3.599653766E-2,2.072896957E-1
8.556329150E1,1.417634636E-1,5.739048123E-3,-1.017665863E-2
8.556829150E1,1.410065293E-1,3.423605487E-2,1.422243118E-1
8.557329150E1,1.364284456E-1,4.631344602E-2,-1.219749451E-2
8.557829150E1,7.403377444E-2,7.417818904E-2,6.287002563E-2
8.558329150E1,-4.807867855E-2,4.711662605E-2,-6.866455078E-5
8.558829150E1,-1.597838700E-1,-5.523398519E-3,9.701633453E-2
8.559329150E1,-1.210126206E-1,8.548337966E-3,2.447605133E-2
8.559829150E1,-2.538840473E-2,-4.130191356E-2,9.141159058E-2
8.560329150E1,4.818511009E-2,-2.292884141E-2,1.332225800E-1
8.560829150E1,1.792231202E-1,-8.912608027E-3,-3.875064850E-2
8.561329150E1,1.941052675E-1,-4.898124188E-2,9.628105164E-2
8.561829150E1,8.563701063E-2,-4.217425734E-2,-4.511737823E-2
8.562329150E1,-4.330012202E-2,-4.523986205E-2,1.469802856E-2
8.562829150E1,-1.389055848E-1,-1.107505336E-2,-1.675510406E-2
8.563329150E1,-1.140653491E-1,4.096550494E-2,-5.132961273E-2
8.563829150E1,-3.143590689E-2,8.463335037E-2,-7.852840424E-2
8.564329150E1,1.076526046E-1,6.354355812E-2,-7.124519348E-2
8.564829150E1,1.738291681E-1,5.917786807E-2,6.329441071E-2
8.565329150E1,1.921870708E-1,-2.785710245E-2,1.264572144E-3
8.565829150E1,3.038752079E-2,-4.539148510E-2,5.730152130E-2
8.566329150E1,-3.918638080E-2,-8.080954850E-2,-4.651069641E-3
8.566829150E1,-8.847970515E-2,-3.114973009E-2,-4.361152649E-2
8.567329150E1,-1.042707339E-1,6.733238697E-2,-1.751852036E-1
8.567829150E1,1.163443923E-2,7.545316219E-2,-1.382064819E-1
8.568329150E1,1.694867313E-1,9.959176183E-2,-2.487831116E-1
8.568829150E1,2.796486616E-1,-2.418077365E-2,9.374427795E-2
8.569329150E1,3.346624970E-1,-6.311467290E-2,6.733131409E-2
8.569829150E1,2.062548250E-1,-1.383961290E-1,6.509494781E-2
8.570329150E1,-7.465332747E-4,-1.794247329E-1,1.417064667E-2
8.570829150E1,-1.769536138E-1,-7.222838700E-2,-1.281585693E-1
8.571329150E1,-2.321988344E-1,7.682066411E-2,-2.011108398E-2
8.571829150E1,-2.141942233E-1,1.710788608E-1,-1.670503616E-1
8.572329150E1,-9.951843321E-2,1.801139414E-1,1.882038116E-1
8.572829150E1,2.124069259E-2,1.521696895E-1,-2.428817749E-2
8.573329150E1,1.440871358E-1,-3.797969222E-2,1.376457214E-1
8.573829150E1,1.527555883E-1,-1.586400717E-1,4.533100128E-2
8.574329150E1,2.271158397E-1,-2.211721689E-1,1.846790314E-2
8.574829150E1,2.289125919E-1,-1.707200408E-1,-1.291084290E-1
8.575329150E1,1.190239340E-1,-6.243978813E-2,-1.564531326E-1
8.575829150E1,-6.037550420E-2,5.789119750E-2,-1.949968338E-1
8.576329150E1,-1.962143034E-1,1.652494818E-1,-1.544036865E-1
8.576829150E1,-2.532921135E-1,1.607861519E-1,4.471111298E-2
8.577329150E1,-2.014433742E-1,8.596714586E-2,-1.546859741E-2
8.577829150E1,-3.239178658E-2,-7.940328866E-2,2.267751694E-1
8.578329150E1,2.201002836E-1,-1.202041358E-1,-1.016139984E-2
8.578829150E1,3.419022858E-1,-1.564784944E-1,3.174781799E-2
8.579329150E1,3.723211586E-1,-8.460362256E-2,-3.702545166E-2
8.579829150E1,2.184115946E-1,2.446303703E-2,-5.994415283E-2
8.580329150E1,-2.503857017E-2,4.801708460E-2,2.676582336E-2
8.580829150E1,-2.925893962E-1,7.034723461E-2,5.369472504E-2
8.581329150E1,-4.408722818E-1,-1.614897698E-2,1.983127594E-1
8.581829150E1,-3.950348794E-1,-3.803905100E-2,1.538610458E-1
8.582329150E1,-1.406967938E-1,-8.246153593E-2,2.351198196E-1
8.582829150E1,1.903294027E-1,-2.006894723E-2,-7.434558868E-2
8.583329150E1,4.552696049E-1,-1.810123771E-2,-5.269527435E-2
8.583829150E1,5.321671963E-1,3.731732443E-2,-2.698965073E-1
8.584329150E1,3.741062284E-1,5.539227277E-3,-1.067857742E-1
8.584829150E1,1.060752124E-1,-5.496170372E-3,6.969451904E-3
8.585329150E1,-2.068734616E-1,-2.608874068E-2,2.798013687E-1
8.585829150E1,-2.963802516E-1,-2.651366964E-2,2.930316925E-1
8.586329150E1,-2.269051671E-1,-2.164954692E-2,1.690273285E-1
8.586829150E1,-9.019407630E-2,7.862962782E-3,1.726398468E-1
8.587329150E1,1.211830080E-1,6.263294071E-2,-1.240663528E-1
8.587829150E1,2.855688035E-1,5.418106914E-2,-1.124582291E-1
8.588329150E1,2.873459458E-1,7.100889832E-2,4.951572418E-2
8.588829150E1,1.665844321E-1,-3.897254542E-2,-1.159000397E-2
8.589329150E1,-2.987422049E-2,-1.128180698E-1,2.679576874E-1
8.589829150E1,-1.743613183E-1,-1.822235882E-1,1.060743332E-1
8.590329150E1,-2.346078157E-1,-1.247818470E-1,9.224891663E-2
8.590829150E1,-1.558434963E-1,-1.247670501E-2,1.174449921E-2
8.591329150E1,3.933660686E-3,1.090100855E-1,-4.794788361E-2
8.591829150E1,1.388225704E-1,1.680112332E-1,-8.703994751E-2
8.592329150E1,2.062775642E-1,1.030317098E-1,7.041931152E-3
8.592829150E1,1.427441388E-1,2.558032796E-2,1.435375214E-2
8.593329150E1,2.577885240E-2,-1.657506973E-1,1.258258820E-1
8.593829150E1,-1.368864775E-1,-2.321870923E-1,1.040248871E-1
