"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.817684696E1,7.635809598E-4,3.054323897E-4,2.748891478E-3
7.817896587E1,7.635809598E-4,2.748891478E-3,1.527161920E-3
7.818108472E1,3.207040019E-3,1.527161920E-3,3.054323897E-4
7.818320363E1,-4.581485991E-4,1.527161920E-3,-9.162971983E-4
7.818532248E1,-2.901607659E-3,3.970621154E-3,-2.138026757E-3
7.818744139E1,-4.581485991E-4,1.527161920E-3,-2.138026757E-3
7.818956030E1,7.635809598E-4,2.748891478E-3,-2.138026757E-3
7.819167915E1,-2.901607659E-3,1.527161920E-3,-2.138026757E-3
7.819379806E1,-6.566796452E-3,3.054323897E-4,-3.359756200E-3
7.819591691E1,7.635809598E-4,3.970621154E-3,-3.359756200E-3
7.819803582E1,-1.679878100E-3,-9.162971983E-4,-2.138026757E-3
7.820015472E1,-5.345067009E-3,2.748891478E-3,-2.138026757E-3
7.820227358E1,7.635809598E-4,3.970621154E-3,-9.162971983E-4
7.820439248E1,7.635809598E-4,3.054323897E-4,-9.162971983E-4
7.820651139E1,-5.345067009E-3,5.192350596E-3,3.054323897E-4
7.820863025E1,-2.901607659E-3,7.635809947E-3,3.054323897E-4
7.821074915E1,1.985310577E-3,3.970621154E-3,1.527161920E-3
7.821286801E1,1.985310577E-3,5.192350596E-3,2.748891478E-3
7.821498691E1,7.635809598E-4,3.970621154E-3,2.748891478E-3
7.821710577E1,1.985310577E-3,3.970621154E-3,2.748891478E-3
7.821922467E1,-1.679878100E-3,3.054323897E-4,2.748891478E-3
7.822134358E1,-4.123337101E-3,2.748891478E-3,2.748891478E-3
7.822346243E1,1.985310577E-3,2.748891478E-3,1.527161920E-3
7.822558134E1,1.985310577E-3,-9.162971983E-4,1.527161920E-3
7.822770019E1,-1.679878100E-3,2.748891478E-3,3.054323897E-4
7.822981910E1,-4.123337101E-3,2.748891478E-3,-9.162971983E-4
7.823193801E1,-1.679878100E-3,-9.162971983E-4,-2.138026757E-3
7.823405686E1,-2.901607659E-3,-9.162971983E-4,-2.138026757E-3
7.823617577E1,-4.581485991E-4,1.527161920E-3,-2.138026757E-3
7.823829467E1,-2.901607659E-3,3.054323897E-4,-2.138026757E-3
7.824041353E1,-1.679878100E-3,2.748891478E-3,-2.138026757E-3
7.824253243E1,-4.123337101E-3,1.527161920E-3,-3.359756200E-3
7.824465129E1,-2.901607659E-3,2.748891478E-3,-3.359756200E-3
7.824677019E1,7.635809598E-4,2.748891478E-3,-2.138026757E-3
7.824888905E1,1.985310577E-3,2.748891478E-3,-2.138026757E-3
7.825100795E1,7.635809598E-4,3.970621154E-3,-9.162971983E-4
7.825312686E1,7.635809598E-4,2.748891478E-3,3.054323897E-4
7.825524571E1,7.635809598E-4,1.527161920E-3,1.527161920E-3
7.825736462E1,-4.581485991E-4,2.748891478E-3,1.527161920E-3
7.825948348E1,-1.679878100E-3,2.748891478E-3,2.748891478E-3
7.826160238E1,-1.679878100E-3,3.970621154E-3,2.748891478E-3
7.826372129E1,1.985310577E-3,3.054323897E-4,2.748891478E-3
7.826584014E1,-4.581485991E-4,3.970621154E-3,1.527161920E-3
7.826795905E1,-4.581485991E-4,1.527161920E-3,2.748891478E-3
7.827007790E1,1.985310577E-3,3.054323897E-4,2.748891478E-3
7.827219681E1,-4.581485991E-4,1.527161920E-3,2.748891478E-3
7.827431571E1,1.985310577E-3,3.054323897E-4,-9.162971983E-4
7.827643457E1,-1.679878100E-3,3.054323897E-4,-9.162971983E-4
7.827855348E1,-1.679878100E-3,1.527161920E-3,-2.138026757E-3
7.828067238E1,-1.679878100E-3,3.054323897E-4,-3.359756200E-3
7.828279124E1,-4.581485991E-4,3.054323897E-4,-2.138026757E-3
7.828491014E1,7.635809598E-4,1.527161920E-3,-3.359756200E-3
7.828702900E1,-1.679878100E-3,1.527161920E-3,-2.138026757E-3
7.828914790E1,-2.901607659E-3,5.192350596E-3,-2.138026757E-3
7.829126676E1,-1.679878100E-3,1.527161920E-3,-2.138026757E-3
7.829338566E1,-4.123337101E-3,2.748891478E-3,-2.138026757E-3
7.829550457E1,-4.581485991E-4,5.192350596E-3,-9.162971983E-4
7.829762342E1,1.985310577E-3,2.748891478E-3,3.054323897E-4
7.829974233E1,-1.679878100E-3,5.192350596E-3,1.527161920E-3
7.830186118E1,-2.901607659E-3,6.414080039E-3,3.054323897E-4
7.830398009E1,1.985310577E-3,1.527161920E-3,2.748891478E-3
7.830609900E1,7.635809598E-4,3.054323897E-4,2.748891478E-3
7.830821785E1,-4.581485991E-4,5.192350596E-3,1.527161920E-3
7.831033676E1,-2.901607659E-3,3.054323897E-4,1.527161920E-3
7.831245561E1,-1.679878100E-3,-9.162971983E-4,2.748891478E-3
7.831457452E1,7.635809598E-4,3.054323897E-4,2.748891478E-3
7.831669342E1,1.985310577E-3,-9.162971983E-4,2.748891478E-3
7.831881228E1,-1.679878100E-3,3.054323897E-4,3.054323897E-4
7.832093118E1,-4.581485991E-4,1.527161920E-3,-9.162971983E-4
7.832305009E1,-1.679878100E-3,3.054323897E-4,3.054323897E-4
7.832516894E1,1.985310577E-3,-9.162971983E-4,-9.162971983E-4
7.832728785E1,3.207040019E-3,-2.138026757E-3,-2.138026757E-3
7.832940670E1,7.635809598E-4,1.527161920E-3,-2.138026757E-3
7.833152561E1,-4.581485991E-4,1.527161920E-3,-3.359756200E-3
7.833364446E1,-1.679878100E-3,3.054323897E-4,-2.138026757E-3
7.833576337E1,-1.679878100E-3,1.527161920E-3,-9.162971983E-4
7.833788228E1,-1.679878100E-3,3.054323897E-4,-2.138026757E-3
7.834000113E1,-1.679878100E-3,2.748891478E-3,-9.162971983E-4
7.834212004E1,-4.581485991E-4,2.748891478E-3,-9.162971983E-4
7.834423889E1,7.635809598E-4,1.527161920E-3,3.054323897E-4
7.834635780E1,7.635809598E-4,3.970621154E-3,3.054323897E-4
7.834847670E1,-2.901607659E-3,1.527161920E-3,3.054323897E-4
7.835059556E1,-4.581485991E-4,3.970621154E-3,3.054323897E-4
7.835271446E1,-4.581485991E-4,3.054323897E-4,3.054323897E-4
7.835483332E1,-4.581485991E-4,1.527161920E-3,3.054323897E-4
7.835695222E1,3.207040019E-3,3.054323897E-4,3.054323897E-4
7.835907113E1,-4.581485991E-4,-2.138026757E-3,1.527161920E-3
7.836118999E1,-4.581485991E-4,5.192350596E-3,3.054323897E-4
7.836330889E1,1.985310577E-3,-9.162971983E-4,-9.162971983E-4
7.836542780E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.836754665E1,-4.581485991E-4,3.054323897E-4,3.054323897E-4
7.836966556E1,-4.123337101E-3,-9.162971983E-4,3.054323897E-4
7.837178441E1,1.985310577E-3,-2.138026757E-3,3.054323897E-4
7.837390332E1,-2.901607659E-3,-2.138026757E-3,3.054323897E-4
7.837602222E1,1.985310577E-3,3.054323897E-4,3.054323897E-4
7.837814108E1,1.985310577E-3,-3.359756200E-3,3.054323897E-4
7.838025999E1,-2.901607659E-3,1.527161920E-3,-9.162971983E-4
7.838237879E1,3.207040019E-3,3.970621154E-3,-9.162971983E-4
7.838449775E1,1.985310577E-3,3.054323897E-4,-9.162971983E-4
7.838661665E1,1.985310577E-3,5.192350596E-3,-9.162971983E-4
7.838873551E1,-1.679878100E-3,3.970621154E-3,-9.162971983E-4
7.839085441E1,1.985310577E-3,6.414080039E-3,-2.138026757E-3
7.839297327E1,-4.581485991E-4,3.970621154E-3,-2.138026757E-3
7.839509217E1,-1.679878100E-3,3.970621154E-3,-2.138026757E-3
7.839721108E1,-4.123337101E-3,3.054323897E-4,-9.162971983E-4
7.839932993E1,-5.345067009E-3,-9.162971983E-4,3.054323897E-4
7.840144884E1,-4.123337101E-3,-9.162971983E-4,3.054323897E-4
7.840356769E1,-4.123337101E-3,-9.162971983E-4,3.054323897E-4
7.840568660E1,-4.581485991E-4,-9.162971983E-4,3.054323897E-4
7.840780545E1,7.635809598E-4,-4.581485875E-3,1.527161920E-3
7.840992436E1,-4.123337101E-3,-9.162971983E-4,1.527161920E-3
7.841204327E1,-1.679878100E-3,3.054323897E-4,3.054323897E-4
7.841416212E1,1.985310577E-3,-3.359756200E-3,3.054323897E-4
7.841628103E1,5.650499370E-3,-3.359756200E-3,1.527161920E-3
7.841839988E1,8.093958721E-3,-2.138026757E-3,1.527161920E-3
7.842051879E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.842263769E1,7.635809598E-4,2.748891478E-3,-9.162971983E-4
7.842475655E1,5.650499370E-3,-3.359756200E-3,3.054323897E-4
7.842687545E1,-2.901607659E-3,-3.359756200E-3,-9.162971983E-4
7.842899431E1,7.635809598E-4,3.970621154E-3,-9.162971983E-4
7.843111321E1,7.635809598E-4,-9.162971983E-4,-2.138026757E-3
7.843323212E1,-5.345067009E-3,2.748891478E-3,-2.138026757E-3
7.843535098E1,-1.679878100E-3,2.748891478E-3,-2.138026757E-3
7.843746988E1,-1.679878100E-3,-9.162971983E-4,-2.138026757E-3
7.843958874E1,-2.901607659E-3,2.748891478E-3,-9.162971983E-4
7.844170764E1,-2.901607659E-3,-9.162971983E-4,-9.162971983E-4
7.844382655E1,-1.679878100E-3,-9.162971983E-4,-9.162971983E-4
7.844594540E1,-2.901607659E-3,-9.162971983E-4,1.527161920E-3
7.844806431E1,7.635809598E-4,-2.138026757E-3,3.054323897E-4
7.845018316E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.845230207E1,-4.581485991E-4,-2.138026757E-3,1.527161920E-3
7.845442098E1,4.428769462E-3,-3.359756200E-3,2.748891478E-3
7.845653983E1,-4.581485991E-4,-4.581485875E-3,2.748891478E-3
7.845865874E1,7.635809598E-4,-9.162971983E-4,1.527161920E-3
7.846077764E1,3.207040019E-3,-4.581485875E-3,1.527161920E-3
7.846289650E1,1.985310577E-3,-4.581485875E-3,3.054323897E-4
7.846501540E1,1.985310577E-3,-9.162971983E-4,3.054323897E-4
7.846713426E1,3.207040019E-3,-2.138026757E-3,-9.162971983E-4
7.846925316E1,4.428769462E-3,3.054323897E-4,-9.162971983E-4
7.847137202E1,7.635809598E-4,3.054323897E-4,-2.138026757E-3
7.847349092E1,-2.901607659E-3,-9.162971983E-4,-2.138026757E-3
7.847560983E1,-1.679878100E-3,-9.162971983E-4,-2.138026757E-3
7.847772868E1,7.635809598E-4,-3.359756200E-3,-3.359756200E-3
7.847984759E1,-4.123337101E-3,-3.359756200E-3,-2.138026757E-3
7.848196644E1,-5.345067009E-3,3.054323897E-4,-2.138026757E-3
7.848408535E1,-2.901607659E-3,-3.359756200E-3,-9.162971983E-4
7.848620426E1,-5.345067009E-3,-9.162971983E-4,-2.138026757E-3
7.848832311E1,-4.581485991E-4,-3.359756200E-3,-9.162971983E-4
7.849044202E1,-4.581485991E-4,-4.581485875E-3,-9.162971983E-4
7.849256087E1,-1.679878100E-3,-9.162971983E-4,3.054323897E-4
7.849467978E1,-4.581485991E-4,-9.162971983E-4,1.527161920E-3
7.849679868E1,3.207040019E-3,3.054323897E-4,1.527161920E-3
7.849891754E1,4.428769462E-3,-2.138026757E-3,2.748891478E-3
7.850103644E1,4.428769462E-3,3.054323897E-4,2.748891478E-3
7.850315530E1,5.650499370E-3,-9.162971983E-4,2.748891478E-3
7.850527420E1,1.985310577E-3,-3.359756200E-3,2.748891478E-3
7.850739311E1,7.635809598E-4,-2.138026757E-3,3.054323897E-4
7.850951196E1,1.985310577E-3,-4.581485875E-3,3.054323897E-4
7.851163087E1,1.985310577E-3,-5.803215317E-3,3.054323897E-4
7.851374973E1,-4.581485991E-4,-4.581485875E-3,-2.138026757E-3
7.851586863E1,-4.123337101E-3,-3.359756200E-3,-2.138026757E-3
7.851798754E1,-1.679878100E-3,-2.138026757E-3,-3.359756200E-3
7.852010639E1,7.635809598E-4,-2.138026757E-3,-4.581485875E-3
7.852222530E1,-4.581485991E-4,3.054323897E-4,-3.359756200E-3
7.852434415E1,7.635809598E-4,3.054323897E-4,-3.359756200E-3
7.852646306E1,-1.679878100E-3,-3.359756200E-3,-3.359756200E-3
7.852858196E1,-2.901607659E-3,-9.162971983E-4,-2.138026757E-3
7.853070082E1,-2.901607659E-3,-4.581485875E-3,-9.162971983E-4
7.853281973E1,-4.581485991E-4,-2.138026757E-3,-9.162971983E-4
7.853493863E1,-1.679878100E-3,-2.138026757E-3,3.054323897E-4
7.853705748E1,-4.581485991E-4,-2.138026757E-3,1.527161920E-3
7.853917639E1,7.635809598E-4,-2.138026757E-3,2.748891478E-3
7.854129525E1,7.635809598E-4,-2.138026757E-3,2.748891478E-3
7.854341415E1,6.872228812E-3,-9.162971983E-4,3.970621154E-3
7.854553306E1,4.428769462E-3,-2.138026757E-3,2.748891478E-3
7.854765191E1,1.985310577E-3,3.054323897E-4,1.527161920E-3
7.854977082E1,3.207040019E-3,3.054323897E-4,3.054323897E-4
7.855188967E1,3.207040019E-3,-3.359756200E-3,3.054323897E-4
7.855400858E1,1.985310577E-3,-9.162971983E-4,-9.162971983E-4
7.855612743E1,1.985310577E-3,-5.803215317E-3,-2.138026757E-3
7.855824634E1,7.635809598E-4,-4.581485875E-3,-9.162971983E-4
7.856036525E1,-2.901607659E-3,-3.359756200E-3,-2.138026757E-3
7.856248410E1,-5.345067009E-3,-4.581485875E-3,-3.359756200E-3
7.856460301E1,-4.581485991E-4,-2.138026757E-3,-3.359756200E-3
7.856672186E1,-2.901607659E-3,-5.803215317E-3,-3.359756200E-3
7.856884077E1,-4.123337101E-3,-2.138026757E-3,-3.359756200E-3
7.857095967E1,7.635809598E-4,-4.581485875E-3,-9.162971983E-4
7.857307853E1,-4.581485991E-4,-3.359756200E-3,-2.138026757E-3
7.857519743E1,-1.679878100E-3,3.054323897E-4,-9.162971983E-4
7.857731634E1,3.207040019E-3,-3.359756200E-3,3.054323897E-4
7.857943519E1,5.650499370E-3,-3.359756200E-3,1.527161920E-3
7.858155410E1,4.428769462E-3,-2.138026757E-3,1.527161920E-3
7.858367295E1,8.093958721E-3,-2.138026757E-3,2.748891478E-3
7.858579186E1,-1.679878100E-3,-9.162971983E-4,2.748891478E-3
7.858791077E1,7.635809598E-4,-9.162971983E-4,2.748891478E-3
7.859002962E1,4.428769462E-3,-3.359756200E-3,1.527161920E-3
7.859214853E1,5.650499370E-3,-7.024944760E-3,2.748891478E-3
7.859426738E1,-4.581485991E-4,-2.138026757E-3,1.527161920E-3
7.859638629E1,-4.581485991E-4,-4.581485875E-3,-9.162971983E-4
7.859850514E1,-4.581485991E-4,-4.581485875E-3,-9.162971983E-4
7.860062405E1,-1.679878100E-3,-5.803215317E-3,-2.138026757E-3
7.860274295E1,-4.581485991E-4,-3.359756200E-3,-2.138026757E-3
7.860486181E1,7.635809598E-4,-5.803215317E-3,-3.359756200E-3
7.860698071E1,-1.679878100E-3,-3.359756200E-3,-3.359756200E-3
7.860909957E1,-4.581485991E-4,-3.359756200E-3,-2.138026757E-3
7.861121848E1,-1.679878100E-3,-3.359756200E-3,-3.359756200E-3
7.861333738E1,3.207040019E-3,-2.138026757E-3,-2.138026757E-3
7.861545624E1,-1.679878100E-3,-4.581485875E-3,-9.162971983E-4
7.861757514E1,7.635809598E-4,3.054323897E-4,-9.162971983E-4
7.861969400E1,7.635809598E-4,-4.581485875E-3,3.054323897E-4
7.862181290E1,-1.679878100E-3,3.054323897E-4,3.054323897E-4
7.862393181E1,4.428769462E-3,3.054323897E-4,1.527161920E-3
7.862605066E1,4.428769462E-3,-3.359756200E-3,2.748891478E-3
7.862816957E1,-4.581485991E-4,3.054323897E-4,1.527161920E-3
7.863028842E1,4.428769462E-3,1.527161920E-3,1.527161920E-3
7.863240733E1,1.985310577E-3,-3.359756200E-3,1.527161920E-3
7.863452624E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.863664509E1,1.985310577E-3,-4.581485875E-3,3.054323897E-4
7.863876400E1,-1.679878100E-3,-4.581485875E-3,1.527161920E-3
7.864088285E1,-4.581485991E-4,-3.359756200E-3,3.054323897E-4
7.864300176E1,7.635809598E-4,-8.246674202E-3,3.054323897E-4
7.864512066E1,-4.581485991E-4,-3.359756200E-3,-2.138026757E-3
7.864723952E1,-1.679878100E-3,-4.581485875E-3,-2.138026757E-3
7.864935842E1,-4.581485991E-4,-5.803215317E-3,-3.359756200E-3
7.865147728E1,7.635809598E-4,-5.803215317E-3,-2.138026757E-3
7.865359618E1,-4.581485991E-4,-3.359756200E-3,-2.138026757E-3
7.865571509E1,-4.581485991E-4,-3.359756200E-3,-2.138026757E-3
7.865783394E1,-1.679878100E-3,-3.359756200E-3,-2.138026757E-3
7.865995285E1,-1.679878100E-3,-2.138026757E-3,-2.138026757E-3
7.866207170E1,7.635809598E-4,-3.359756200E-3,3.054323897E-4
7.866419061E1,3.207040019E-3,-9.162971983E-4,3.054323897E-4
7.866630952E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.866842837E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.867054728E1,-4.581485991E-4,3.054323897E-4,1.527161920E-3
7.867266613E1,7.635809598E-4,-2.138026757E-3,1.527161920E-3
7.867478504E1,7.635809598E-4,-2.138026757E-3,1.527161920E-3
7.867690394E1,3.207040019E-3,-2.138026757E-3,3.054323897E-4
7.867902280E1,7.635809598E-4,-3.359756200E-3,1.527161920E-3
7.868114170E1,-5.345067009E-3,3.054323897E-4,3.054323897E-4
7.868326056E1,7.635809598E-4,-2.138026757E-3,-9.162971983E-4
7.868537946E1,7.635809598E-4,-5.803215317E-3,3.054323897E-4
7.868749837E1,-1.679878100E-3,-9.162971983E-4,-9.162971983E-4
7.868961722E1,-1.679878100E-3,-5.803215317E-3,-2.138026757E-3
7.869173613E1,-1.679878100E-3,-4.581485875E-3,-2.138026757E-3
7.869385498E1,-4.581485991E-4,-4.581485875E-3,-2.138026757E-3
7.869597389E1,7.635809598E-4,-5.803215317E-3,-2.138026757E-3
7.869809280E1,7.635809598E-4,-2.138026757E-3,-2.138026757E-3
7.870021165E1,1.985310577E-3,-2.138026757E-3,-2.138026757E-3
7.870233056E1,-4.581485991E-4,3.054323897E-4,-9.162971983E-4
7.870444946E1,5.650499370E-3,3.054323897E-4,-9.162971983E-4
7.870656832E1,3.207040019E-3,-3.359756200E-3,-9.162971983E-4
7.870868722E1,-1.679878100E-3,-9.162971983E-4,3.054323897E-4
7.871080608E1,3.207040019E-3,1.527161920E-3,3.054323897E-4
7.871292498E1,-4.581485991E-4,-2.138026757E-3,1.527161920E-3
7.871504384E1,-1.679878100E-3,1.527161920E-3,3.054323897E-4
7.871716275E1,-4.581485991E-4,3.054323897E-4,3.054323897E-4
7.871928165E1,-4.581485991E-4,-2.138026757E-3,3.054323897E-4
7.872140051E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.872351941E1,-5.345067009E-3,-9.162971983E-4,3.054323897E-4
7.872563827E1,-1.679878100E-3,-9.162971983E-4,3.054323897E-4
7.872775717E1,1.985310577E-3,-2.138026757E-3,-9.162971983E-4
7.872987608E1,7.635809598E-4,-9.162971983E-4,-9.162971983E-4
7.873199493E1,-2.901607659E-3,3.054323897E-4,-9.162971983E-4
7.873411384E1,-1.679878100E-3,-9.162971983E-4,-2.138026757E-3
7.873623269E1,4.428769462E-3,-3.359756200E-3,3.054323897E-4
7.873835160E1,3.207040019E-3,-3.359756200E-3,-9.162971983E-4
7.874047051E1,-4.581485991E-4,3.054323897E-4,-9.162971983E-4
7.874258936E1,1.985310577E-3,-9.162971983E-4,-9.162971983E-4
7.874470827E1,-4.581485991E-4,-3.359756200E-3,-9.162971983E-4
7.874682707E1,-4.581485991E-4,-2.138026757E-3,-9.162971983E-4
7.874894603E1,7.635809598E-4,-2.138026757E-3,-9.162971983E-4
7.875106493E1,3.207040019E-3,-2.138026757E-3,3.054323897E-4
7.875318379E1,-1.679878100E-3,1.527161920E-3,-9.162971983E-4
7.875530269E1,-5.345067009E-3,3.054323897E-4,-2.138026757E-3
7.875742160E1,-1.679878100E-3,2.748891478E-3,3.054323897E-4
7.875954045E1,3.207040019E-3,-2.138026757E-3,-9.162971983E-4
7.876165936E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.876377821E1,-4.581485991E-4,2.748891478E-3,1.527161920E-3
7.876589712E1,-4.123337101E-3,-2.138026757E-3,3.054323897E-4
7.876801603E1,-1.679878100E-3,1.527161920E-3,1.527161920E-3
7.877013488E1,3.207040019E-3,-9.162971983E-4,3.054323897E-4
7.877225379E1,1.985310577E-3,-2.138026757E-3,3.054323897E-4
7.877437264E1,-4.581485991E-4,1.527161920E-3,-9.162971983E-4
7.877649155E1,7.635809598E-4,-2.138026757E-3,3.054323897E-4
7.877861045E1,-4.581485991E-4,-2.138026757E-3,3.054323897E-4
7.878072931E1,-4.581485991E-4,3.054323897E-4,-9.162971983E-4
7.878284821E1,1.985310577E-3,-9.162971983E-4,-9.162971983E-4
7.878496707E1,1.985310577E-3,-3.359756200E-3,3.054323897E-4
7.878708598E1,-4.581485991E-4,-9.162971983E-4,-9.162971983E-4
7.878920488E1,-4.123337101E-3,-3.359756200E-3,-9.162971983E-4
7.879132374E1,-2.901607659E-3,-2.138026757E-3,-9.162971983E-4
7.879344264E1,7.635809598E-4,-9.162971983E-4,3.054323897E-4
7.879556150E1,3.207040019E-3,-9.162971983E-4,-9.162971983E-4
7.879768040E1,-4.581485991E-4,3.054323897E-4,-9.162971983E-4
7.879979926E1,-4.581485991E-4,1.527161920E-3,-9.162971983E-4
7.880191816E1,-4.581485991E-4,3.054323897E-4,-9.162971983E-4
7.880403707E1,-4.581485991E-4,1.527161920E-3,-9.162971983E-4
7.880615592E1,3.207040019E-3,1.527161920E-3,-9.162971983E-4
7.880827483E1,-4.581485991E-4,-9.162971983E-4,3.054323897E-4
7.881039368E1,-1.679878100E-3,2.748891478E-3,3.054323897E-4
7.881251259E1,-4.123337101E-3,2.748891478E-3,1.527161920E-3
7.881463150E1,-2.901607659E-3,1.527161920E-3,3.054323897E-4
7.881675035E1,7.635809598E-4,3.054323897E-4,1.527161920E-3
7.881886926E1,1.985310577E-3,-2.138026757E-3,3.054323897E-4
7.882098816E1,-1.679878100E-3,-2.138026757E-3,-9.162971983E-4
7.882310702E1,-1.679878100E-3,2.748891478E-3,3.054323897E-4
7.882522592E1,7.635809598E-4,1.527161920E-3,-9.162971983E-4
7.882734478E1,3.207040019E-3,3.054323897E-4,-9.162971983E-4
7.882946368E1,3.207040019E-3,3.054323897E-4,-9.162971983E-4
7.883158254E1,1.985310577E-3,3.054323897E-4,-9.162971983E-4
7.883370144E1,-4.581485991E-4,-9.162971983E-4,-9.162971983E-4
7.883582035E1,-2.901607659E-3,1.527161920E-3,-9.162971983E-4
7.883793920E1,7.635809598E-4,1.527161920E-3,-2.138026757E-3
7.884005811E1,-4.123337101E-3,-2.138026757E-3,-9.162971983E-4
7.884217702E1,7.635809598E-4,1.527161920E-3,-2.138026757E-3
7.884429587E1,7.635809598E-4,-2.138026757E-3,-9.162971983E-4
7.884641478E1,-4.123337101E-3,2.748891478E-3,-9.162971983E-4
7.884853363E1,-1.679878100E-3,3.054323897E-4,2.748891478E-3
7.885065254E1,-1.679878100E-3,-9.162971983E-4,3.054323897E-4
7.885277139E1,1.985310577E-3,1.527161920E-3,3.054323897E-4
7.885489030E1,1.985310577E-3,1.527161920E-3,1.527161920E-3
7.885700920E1,1.985310577E-3,3.054323897E-4,1.527161920E-3
7.885912806E1,-4.581485991E-4,2.748891478E-3,3.054323897E-4
7.886124696E1,-4.581485991E-4,3.054323897E-4,1.527161920E-3
7.886336582E1,-4.581485991E-4,-2.138026757E-3,-9.162971983E-4
7.886548472E1,1.985310577E-3,3.054323897E-4,1.527161920E-3
7.886760363E1,-1.679878100E-3,3.054323897E-4,3.054323897E-4
7.886972249E1,-1.679878100E-3,3.054323897E-4,-9.162971983E-4
7.887184139E1,-1.679878100E-3,-9.162971983E-4,3.054323897E-4
7.887396030E1,-2.901607659E-3,3.054323897E-4,-2.138026757E-3
7.887607915E1,7.635809598E-4,-9.162971983E-4,-9.162971983E-4
7.887819806E1,1.985310577E-3,-9.162971983E-4,-9.162971983E-4
7.888031691E1,-1.679878100E-3,-9.162971983E-4,3.054323897E-4
7.888243582E1,7.635809598E-4,3.970621154E-3,-9.162971983E-4
7.888455467E1,-4.581485991E-4,-9.162971983E-4,-9.162971983E-4
7.888667358E1,-4.123337101E-3,3.054323897E-4,-9.162971983E-4
7.888879249E1,-4.581485991E-4,2.748891478E-3,-2.138026757E-3
7.889091134E1,7.635809598E-4,-2.138026757E-3,3.054323897E-4
7.889303025E1,7.635809598E-4,3.054323897E-4,3.054323897E-4
7.889514915E1,-1.679878100E-3,3.054323897E-4,3.054323897E-4
7.889726801E1,-1.679878100E-3,2.748891478E-3,1.527161920E-3
7.889938691E1,-1.679878100E-3,1.527161920E-3,-9.162971983E-4
7.890150577E1,4.428769462E-3,3.054323897E-4,1.527161920E-3
7.890362467E1,3.207040019E-3,1.527161920E-3,1.527161920E-3
7.890574353E1,-4.581485991E-4,1.527161920E-3,1.527161920E-3
7.890786243E1,-4.581485991E-4,1.527161920E-3,-9.162971983E-4
7.890998134E1,-2.901607659E-3,-9.162971983E-4,3.054323897E-4
7.891210019E1,-4.581485991E-4,1.527161920E-3,3.054323897E-4
7.891421910E1,-4.581485991E-4,-2.138026757E-3,-9.162971983E-4
7.891633795E1,-4.581485991E-4,1.527161920E-3,-9.162971983E-4
7.891845686E1,1.985310577E-3,3.054323897E-4,-2.138026757E-3
7.892057577E1,-4.581485991E-4,-4.581485875E-3,-9.162971983E-4
7.892269462E1,-2.901607659E-3,-9.162971983E-4,-2.138026757E-3
7.892481353E1,7.635809598E-4,-2.138026757E-3,-9.162971983E-4
7.892693238E1,-1.679878100E-3,-4.581485875E-3,-2.138026757E-3
7.892905129E1,-5.345067009E-3,1.527161920E-3,-2.138026757E-3
7.893117019E1,-1.679878100E-3,3.054323897E-4,-9.162971983E-4
7.893328905E1,-4.581485991E-4,-9.162971983E-4,-2.138026757E-3
7.893540795E1,3.207040019E-3,2.748891478E-3,-9.162971983E-4
7.893752681E1,3.207040019E-3,3.054323897E-4,3.054323897E-4
7.893964571E1,7.635809598E-4,1.527161920E-3,3.054323897E-4
7.894176462E1,-1.679878100E-3,1.527161920E-3,3.054323897E-4
7.894388348E1,7.635809598E-4,1.527161920E-3,3.054323897E-4
