"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
1.151829277E1,1.064659592E-2,-8.196599483E-1,5.727325082E-1,-4.657589365E-3,1.787799669E2,-1.786942010E2,2.612710500E-1,-6.988441420E1
1.152329277E1,1.067915903E-2,-8.196994066E-1,5.726764798E-1,-4.526345991E-3,1.787762353E2,-1.786997367E2,2.756464837E-1,-6.987641046E1
1.152829277E1,1.076420545E-2,-8.197234273E-1,5.726414919E-1,-4.399589729E-3,1.787664891E2,-1.787000527E2,2.930788039E-1,-6.987135003E1
1.153329277E1,1.083879565E-2,-8.197301626E-1,5.726310015E-1,-4.326332361E-3,1.787579412E2,-1.786978481E2,3.048385080E-1,-6.986978319E1
1.153829277E1,1.088649764E-2,-8.197181225E-1,5.726473331E-1,-4.326162860E-3,1.787524746E2,-1.786933837E2,3.080109595E-1,-6.987205961E1
1.154329277E1,1.086474808E-2,-8.197034597E-1,5.726683140E-1,-4.381495528E-3,1.787549671E2,-1.786918038E2,3.014195807E-1,-6.987506398E1
1.154829277E1,1.078400159E-2,-8.196893930E-1,5.726892352E-1,-4.477065522E-3,1.787642205E2,-1.786931255E2,2.871766453E-1,-6.987811855E1
1.155329277E1,1.068785437E-2,-8.196781874E-1,5.727062821E-1,-4.577479325E-3,1.787752388E2,-1.786955741E2,2.714617023E-1,-6.988064049E1
1.155829277E1,1.060655714E-2,-8.196731210E-1,5.727144480E-1,-4.651534837E-3,1.787845553E2,-1.786983540E2,2.591829770E-1,-6.988188620E1
1.156329277E1,1.057486753E-2,-8.196725249E-1,5.727156997E-1,-4.674548283E-3,1.787881869E2,-1.786998211E2,2.549434382E-1,-6.988209433E1
1.156829277E1,1.058548037E-2,-8.196742535E-1,5.727131367E-1,-4.661426414E-3,1.787869706E2,-1.786996844E2,2.568684340E-1,-6.988171796E1
1.157329277E1,1.061468577E-2,-8.196865320E-1,5.726954341E-1,-4.610578995E-3,1.787836238E2,-1.787002721E2,2.635331610E-1,-6.987917477E1
1.157829277E1,1.062518548E-2,-8.197036982E-1,5.726711154E-1,-4.554804880E-3,1.787824205E2,-1.787029380E2,2.694225262E-1,-6.987570300E1
1.158329277E1,1.060941296E-2,-8.197278976E-1,5.726372004E-1,-4.500105511E-3,1.787842280E2,-1.787079981E2,2.734717894E-1,-6.987089487E1
1.158829277E1,1.056716027E-2,-8.197388649E-1,5.726222396E-1,-4.505466204E-3,1.787890701E2,-1.787116111E2,2.701718272E-1,-6.986881533E1
1.159329277E1,1.049525243E-2,-8.197414279E-1,5.726195574E-1,-4.547919147E-3,1.787973106E2,-1.787155803E2,2.614609232E-1,-6.986850215E1
1.159829277E1,1.042579513E-2,-8.197348118E-1,5.726297498E-1,-4.616364371E-3,1.788052702E2,-1.787176178E2,2.504894520E-1,-6.987002132E1
1.160329277E1,1.041035299E-2,-8.197161555E-1,5.726562142E-1,-4.680727609E-3,1.788070399E2,-1.787148529E2,2.434717325E-1,-6.987380460E1
1.160829277E1,1.044316836E-2,-8.196983337E-1,5.726809502E-1,-4.702256527E-3,1.788032793E2,-1.787103645E2,2.436420686E-1,-6.987728660E1
1.161329277E1,1.050736278E-2,-8.196945190E-1,5.726855397E-1,-4.665122833E-3,1.787959228E2,-1.787067720E2,2.513504135E-1,-6.987787349E1
1.161829277E1,1.052581353E-2,-8.197181225E-1,5.726520419E-1,-4.587572068E-3,1.787938083E2,-1.787101174E2,2.597928633E-1,-6.987308975E1
1.162329277E1,1.049859820E-2,-8.197585344E-1,5.725953579E-1,-4.503418691E-3,1.787969272E2,-1.787181782E2,2.658227386E-1,-6.986506316E1
1.162829277E1,1.042161437E-2,-8.198024035E-1,5.725344419E-1,-4.440949764E-3,1.788057493E2,-1.787294902E2,2.665445808E-1,-6.985647956E1
1.163329277E1,1.031554228E-2,-8.198399544E-1,5.724827647E-1,-4.418471828E-3,1.788179050E2,-1.787409148E2,2.616169247E-1,-6.984924104E1
1.163829277E1,1.022785846E-2,-8.198469281E-1,5.724740028E-1,-4.463343881E-3,1.788279533E2,-1.787462073E2,2.516351982E-1,-6.984808154E1
1.164329277E1,1.017821876E-2,-8.198283911E-1,5.725007653E-1,-4.548269324E-3,1.788336419E2,-1.787453082E2,2.404410360E-1,-6.985193292E1
1.164829277E1,1.018777695E-2,-8.197980523E-1,5.725434422E-1,-4.622701090E-3,1.788325466E2,-1.787395392E2,2.341414054E-1,-6.985799049E1
1.165329277E1,1.022571611E-2,-8.197716475E-1,5.725802183E-1,-4.666300025E-3,1.788281988E2,-1.787331244E2,2.325919739E-1,-6.986318237E1
1.165829277E1,1.025836898E-2,-8.197625875E-1,5.725926161E-1,-4.664968699E-3,1.788244569E2,-1.787301474E2,2.348789210E-1,-6.986491028E1
1.166329277E1,1.025823671E-2,-8.197764158E-1,5.725731254E-1,-4.627391230E-3,1.788244720E2,-1.787326199E2,2.383699758E-1,-6.986213814E1
1.166829277E1,1.022390020E-2,-8.198045492E-1,5.725338459E-1,-4.579109605E-3,1.788284069E2,-1.787390023E2,2.405918747E-1,-6.985659049E1
1.167329277E1,1.016636230E-2,-8.198373914E-1,5.724881887E-1,-4.535474349E-3,1.788350006E2,-1.787472579E2,2.408459115E-1,-6.985016040E1
1.167829277E1,1.010618276E-2,-8.198624253E-1,5.724536180E-1,-4.508191254E-3,1.788418970E2,-1.787546922E2,2.394081629E-1,-6.984530097E1
1.168329277E1,1.009176791E-2,-8.198657036E-1,5.724491477E-1,-4.511940293E-3,1.788435490E2,-1.787557995E2,2.381034772E-1,-6.984468233E1
1.168829277E1,1.010637732E-2,-8.198607564E-1,5.724559426E-1,-4.516082816E-3,1.788418748E2,-1.787541569E2,2.386830682E-1,-6.984563564E1
1.169329277E1,1.012755438E-2,-8.198439479E-1,5.724794269E-1,-4.543079995E-3,1.788394479E2,-1.787504029E2,2.375718879E-1,-6.984894929E1
1.169829277E1,1.014280553E-2,-8.198308945E-1,5.724976659E-1,-4.566237796E-3,1.788377002E2,-1.787474559E2,2.364247926E-1,-6.985152586E1
1.170329277E1,1.013256107E-2,-8.198263645E-1,5.725041628E-1,-4.587683361E-3,1.788388742E2,-1.787470134E2,2.337479048E-1,-6.985246187E1
1.170829277E1,1.011643117E-2,-8.198345304E-1,5.724928379E-1,-4.577248823E-3,1.788407226E2,-1.787492103E2,2.336525789E-1,-6.985086756E1
1.171329277E1,1.010577534E-2,-8.198509812E-1,5.724697709E-1,-4.539082292E-3,1.788419437E2,-1.787527087E2,2.365038782E-1,-6.984759698E1
1.171829277E1,1.010345130E-2,-8.198699951E-1,5.724429488E-1,-4.492407665E-3,1.788422101E2,-1.787559812E2,2.406956032E-1,-6.984379057E1
1.172329277E1,1.006840234E-2,-8.198803067E-1,5.724288225E-1,-4.489217885E-3,1.788462266E2,-1.787594797E2,2.386745515E-1,-6.984181597E1
1.172829277E1,1.003657515E-2,-8.198760152E-1,5.724352598E-1,-4.523294978E-3,1.788498739E2,-1.787602368E2,2.333948246E-1,-6.984276108E1
1.173329277E1,1.002957715E-2,-8.198559284E-1,5.724636912E-1,-4.581095185E-3,1.788506758E2,-1.787571107E2,2.275485763E-1,-6.984680738E1
1.173829277E1,1.003663387E-2,-8.198305964E-1,5.724993348E-1,-4.644432105E-3,1.788498672E2,-1.787523023E2,2.221155147E-1,-6.985186803E1
1.174329277E1,1.006293183E-2,-8.198097348E-1,5.725284219E-1,-4.684254061E-3,1.788468535E2,-1.787472267E2,2.201443797E-1,-6.985598145E1
1.174829277E1,1.010882699E-2,-8.198022246E-1,5.725384951E-1,-4.668593872E-3,1.788415940E2,-1.787439446E2,2.246423096E-1,-6.985736504E1
1.175329277E1,1.012979581E-2,-8.198192120E-1,5.725142956E-1,-4.607417621E-3,1.788391911E2,-1.787459814E2,2.317280757E-1,-6.985390320E1
1.175829277E1,1.012678571E-2,-8.198521137E-1,5.724679232E-1,-4.520705901E-3,1.788395360E2,-1.787519395E2,2.396058835E-1,-6.984731369E1
1.176329277E1,1.011873743E-2,-8.198840618E-1,5.724229217E-1,-4.442420322E-3,1.788404583E2,-1.787578179E2,2.463643174E-1,-6.984092834E1
1.176829277E1,1.010841110E-2,-8.199135661E-1,5.723813772E-1,-4.373001400E-3,1.788416417E2,-1.787633290E2,2.521461431E-1,-6.983503858E1
1.177329277E1,1.009367147E-2,-8.199253082E-1,5.723649859E-1,-4.350814968E-3,1.788433308E2,-1.787661642E2,2.532390972E-1,-6.983272255E1
1.177829277E1,1.008544143E-2,-8.199293613E-1,5.723593831E-1,-4.343138076E-3,1.788442739E2,-1.787674394E2,2.534121073E-1,-6.983193116E1
1.178329277E1,1.010676631E-2,-8.199272752E-1,5.723620653E-1,-4.333921708E-3,1.788418302E2,-1.787660408E2,2.556808608E-1,-6.983229252E1
1.178829277E1,1.011300266E-2,-8.199300766E-1,5.723580122E-1,-4.324642941E-3,1.788411155E2,-1.787660621E2,2.569556196E-1,-6.983171421E1
1.179329277E1,1.009684994E-2,-8.199379444E-1,5.723471045E-1,-4.314261023E-3,1.788429666E2,-1.787682575E2,2.568551487E-1,-6.983017915E1
1.179829277E1,1.007411566E-2,-8.199512959E-1,5.723285079E-1,-4.296937026E-3,1.788455719E2,-1.787715243E2,2.569637813E-1,-6.982756202E1
1.180329277E1,1.005425305E-2,-8.199598789E-1,5.723166466E-1,-4.285441246E-3,1.788478481E2,-1.787741411E2,2.567233660E-1,-6.982589286E1
1.180829277E1,1.004807101E-2,-8.199665546E-1,5.723072886E-1,-4.272341263E-3,1.788485565E2,-1.787755783E2,2.575347768E-1,-6.982457017E1
1.181329277E1,1.007379153E-2,-8.199660778E-1,5.723076463E-1,-4.255348351E-3,1.788456090E2,-1.787742757E2,2.608189238E-1,-6.982459699E1
1.181829277E1,1.011831589E-2,-8.199660778E-1,5.723071098E-1,-4.221725743E-3,1.788405066E2,-1.787722963E2,2.668975660E-1,-6.982447695E1
1.182329277E1,1.016027173E-2,-8.199684024E-1,5.723032951E-1,-4.186447710E-3,1.788356986E2,-1.787706658E2,2.729583726E-1,-6.982389718E1
1.182829277E1,1.017750358E-2,-8.199754953E-1,5.722930431E-1,-4.156710580E-3,1.788337239E2,-1.787709932E2,2.768673106E-1,-6.982242741E1
1.183329277E1,1.015884037E-2,-8.199884892E-1,5.722749233E-1,-4.133733921E-3,1.788358626E2,-1.787742478E2,2.777750791E-1,-6.981987054E1
1.183829277E1,1.013014110E-2,-8.200054765E-1,5.722512603E-1,-4.110218957E-3,1.788391515E2,-1.787784789E2,2.780671305E-1,-6.981653983E1
1.184329277E1,1.008509044E-2,-8.200261593E-1,5.722225904E-1,-4.086076282E-3,1.788443142E2,-1.787842863E2,2.773386838E-1,-6.981251091E1
1.184829277E1,1.005037798E-2,-8.200433254E-1,5.721987486E-1,-4.065272864E-3,1.788482921E2,-1.787889047E2,2.769819201E-1,-6.980915947E1
1.185329277E1,1.003451305E-2,-8.200586438E-1,5.721772909E-1,-4.034477286E-3,1.788501102E2,-1.787924077E2,2.788037980E-1,-6.980612759E1
1.185829277E1,1.002828773E-2,-8.200803995E-1,5.721465945E-1,-3.980722744E-3,1.788508236E2,-1.787965067E2,2.834018919E-1,-6.980177772E1
1.186329277E1,1.003393727E-2,-8.200998902E-1,5.721189380E-1,-3.925679717E-3,1.788501762E2,-1.787995748E2,2.889044239E-1,-6.979785034E1
1.186829277E1,1.004705456E-2,-8.201151490E-1,5.720971823E-1,-3.874670947E-3,1.788486730E2,-1.788016782E2,2.945262713E-1,-6.979475161E1
1.187329277E1,1.009360565E-2,-8.201224804E-1,5.720862150E-1,-3.820846090E-3,1.788433384E2,-1.788008273E2,3.026206266E-1,-6.979315322E1
1.187829277E1,1.013198122E-2,-8.201264143E-1,5.720801353E-1,-3.785005771E-3,1.788389406E2,-1.787995674E2,3.084959451E-1,-6.979225899E1
1.188329277E1,1.016158335E-2,-8.201255202E-1,5.720810294E-1,-3.764183261E-3,1.788355483E2,-1.787981504E2,3.123949037E-1,-6.979235694E1
1.188829277E1,1.020153533E-2,-8.201295733E-1,5.720747709E-1,-3.723985748E-3,1.788309699E2,-1.787970278E2,3.187827735E-1,-6.979143284E1
1.189329277E1,1.023105702E-2,-8.201383948E-1,5.720618963E-1,-3.677712288E-3,1.788275868E2,-1.787972812E2,3.250481294E-1,-6.978957932E1
1.189829277E1,1.024711585E-2,-8.201454878E-1,5.720516443E-1,-3.645779332E-3,1.788257465E2,-1.787978609E2,3.290869947E-1,-6.978810997E1
1.190329277E1,1.024436571E-2,-8.201599717E-1,5.720311403E-1,-3.612238215E-3,1.788260616E2,-1.788003098E2,3.320289534E-1,-6.978520940E1
1.190829277E1,1.022404422E-2,-8.201726675E-1,5.720134377E-1,-3.590464592E-3,1.788283904E2,-1.788036400E2,3.327172881E-1,-6.978271562E1
1.191329277E1,1.021215999E-2,-8.201840520E-1,5.719974637E-1,-3.568496322E-3,1.788297523E2,-1.788061906E2,3.339796591E-1,-6.978046206E1
1.191829277E1,1.022708312E-2,-8.201908469E-1,5.719876289E-1,-3.540302627E-3,1.788280422E2,-1.788066317E2,3.375934094E-1,-6.977905584E1
1.192329277E1,1.025783473E-2,-8.202056885E-1,5.719661713E-1,-3.479130100E-3,1.788245181E2,-1.788077414E2,3.453274385E-1,-6.977598875E1
1.192829277E1,1.028747706E-2,-8.202187419E-1,5.719472766E-1,-3.419950372E-3,1.788211212E2,-1.788088255E2,3.528052431E-1,-6.977328254E1
1.193329277E1,1.031768769E-2,-8.202360868E-1,5.719222426E-1,-3.354926128E-3,1.788176591E2,-1.788102361E2,3.608607852E-1,-6.976971309E1
1.193829277E1,1.033187188E-2,-8.202490211E-1,5.719037056E-1,-3.308686893E-3,1.788160336E2,-1.788119247E2,3.661097605E-1,-6.976707367E1
1.194329277E1,1.033772194E-2,-8.202573657E-1,5.718917847E-1,-3.282094374E-3,1.788153632E2,-1.788131121E2,3.689754714E-1,-6.976538022E1
1.194829277E1,1.034860977E-2,-8.202580214E-1,5.718907118E-1,-3.270849120E-3,1.788141155E2,-1.788128250E2,3.707445059E-1,-6.976521714E1
1.195329277E1,1.037973872E-2,-8.202561140E-1,5.718929768E-1,-3.254472511E-3,1.788105482E2,-1.788109727E2,3.743273009E-1,-6.976551190E1
1.195829277E1,1.041959608E-2,-8.202574849E-1,5.718904734E-1,-3.221325111E-3,1.788059806E2,-1.788093968E2,3.800516168E-1,-6.976512209E1
1.196329277E1,1.045378738E-2,-8.202621341E-1,5.718833804E-1,-3.185739974E-3,1.788020624E2,-1.788085111E2,3.856270442E-1,-6.976408968E1
1.196829277E1,1.048577378E-2,-8.202735782E-1,5.718666911E-1,-3.129393794E-3,1.787983968E2,-1.788091884E2,3.929954873E-1,-6.976169643E1
1.197329277E1,1.051279284E-2,-8.202936649E-1,5.718377829E-1,-3.055250039E-3,1.787953005E2,-1.788114926E2,4.016936755E-1,-6.975758005E1
1.197829277E1,1.054359443E-2,-8.203145862E-1,5.718076229E-1,-2.975689480E-3,1.787917707E2,-1.788137949E2,4.111472920E-1,-6.975328384E1
1.198329277E1,1.056774841E-2,-8.203375340E-1,5.717746615E-1,-2.896464197E-3,1.787890027E2,-1.788166981E2,4.201299350E-1,-6.974859890E1
1.198829277E1,1.058238741E-2,-8.203565478E-1,5.717474222E-1,-2.834200393E-3,1.787873251E2,-1.788193869E2,4.269030998E-1,-6.974473211E1
1.199329277E1,1.058531890E-2,-8.203679919E-1,5.717310905E-1,-2.805165481E-3,1.787869892E2,-1.788210050E2,4.298012101E-1,-6.974242299E1
1.199829277E1,1.056815486E-2,-8.203721642E-1,5.717254281E-1,-2.803762909E-3,1.787889561E2,-1.788227077E2,4.288003243E-1,-6.974163390E1
1.200329277E1,1.054429700E-2,-8.203672171E-1,5.717328191E-1,-2.833823208E-3,1.787916902E2,-1.788229855E2,4.244217943E-1,-6.974269896E1
1.200829277E1,1.054341907E-2,-8.203536272E-1,5.717521310E-1,-2.874606056E-3,1.787917908E2,-1.788204061E2,4.205580999E-1,-6.974543531E1
1.201329277E1,1.056087528E-2,-8.203417063E-1,5.717688203E-1,-2.892923541E-3,1.787897903E2,-1.788175733E2,4.200039834E-1,-6.974778083E1
1.201829277E1,1.059573039E-2,-8.203352690E-1,5.717774630E-1,-2.882676898E-3,1.787857960E2,-1.788149720E2,4.232636228E-1,-6.974897196E1
1.202329277E1,1.065299279E-2,-8.203374743E-1,5.717734694E-1,-2.835765015E-3,1.787792339E2,-1.788126596E2,4.314200211E-1,-6.974835893E1
1.202829277E1,1.071272867E-2,-8.203518987E-1,5.717520714E-1,-2.751120599E-3,1.787723882E2,-1.788125773E2,4.432603629E-1,-6.974527898E1
1.203329277E1,1.075182268E-2,-8.203697801E-1,5.717260242E-1,-2.678726567E-3,1.787679081E2,-1.788136301E2,4.525898571E-1,-6.974156588E1
1.203829277E1,1.076764072E-2,-8.203862906E-1,5.717023015E-1,-2.621192019E-3,1.787660954E2,-1.788158987E2,4.590008244E-1,-6.973819639E1
1.204329277E1,1.077561115E-2,-8.203998208E-1,5.716829300E-1,-2.578329528E-3,1.787651820E2,-1.788179462E2,4.635246891E-1,-6.973545010E1
1.204829277E1,1.077909006E-2,-8.204043508E-1,5.716764331E-1,-2.562875161E-3,1.787647833E2,-1.788186277E2,4.651961712E-1,-6.973452797E1
1.205329277E1,1.079402062E-2,-8.203998208E-1,5.716826320E-1,-2.567381365E-3,1.787630723E2,-1.788169321E2,4.657596458E-1,-6.973539490E1
1.205829277E1,1.081565598E-2,-8.203936815E-1,5.716910362E-1,-2.566709649E-3,1.787605930E2,-1.788149466E2,4.672523979E-1,-6.973656381E1
1.206329277E1,1.082853419E-2,-8.203943372E-1,5.716899037E-1,-2.555061830E-3,1.787591171E2,-1.788144980E2,4.691895432E-1,-6.973639250E1
1.206829277E1,1.083887408E-2,-8.203946352E-1,5.716893077E-1,-2.548885299E-3,1.787579322E2,-1.788139301E2,4.704467902E-1,-6.973630160E1
1.207329277E1,1.084646104E-2,-8.204007149E-1,5.716805458E-1,-2.524849027E-3,1.787570627E2,-1.788147862E2,4.731909189E-1,-6.973505459E1
1.207829277E1,1.085532379E-2,-8.204138875E-1,5.716616511E-1,-2.484303433E-3,1.787560471E2,-1.788165978E2,4.775561437E-1,-6.973237741E1
1.208329277E1,1.086031037E-2,-8.204187751E-1,5.716546178E-1,-2.466802718E-3,1.787554756E2,-1.788172712E2,4.795180228E-1,-6.973137845E1
1.208829277E1,1.087178359E-2,-8.204165101E-1,5.716576576E-1,-2.465106314E-3,1.787541608E2,-1.788163052E2,4.804335397E-1,-6.973179916E1
1.209329277E1,1.088578747E-2,-8.204103708E-1,5.716661811E-1,-2.469913336E-3,1.787525560E2,-1.788146785E2,4.809113593E-1,-6.973299103E1
1.209829277E1,1.090302094E-2,-8.203967810E-1,5.716852546E-1,-2.493113512E-3,1.787505811E2,-1.788115495E2,4.798868708E-1,-6.973567224E1
1.210329277E1,1.090431875E-2,-8.203881383E-1,5.716975331E-1,-2.515748609E-3,1.787504324E2,-1.788099519E2,4.778617162E-1,-6.973740730E1
1.210829277E1,1.091078705E-2,-8.203864694E-1,5.716997981E-1,-2.517231507E-3,1.787496911E2,-1.788092479E2,4.781493820E-1,-6.973772368E1
1.211329277E1,1.093135412E-2,-8.203852773E-1,5.717011690E-1,-2.505131066E-3,1.787473341E2,-1.788081075E2,4.806364729E-1,-6.973790005E1
1.211829277E1,1.094932275E-2,-8.203935027E-1,5.716891885E-1,-2.466741484E-3,1.787452750E2,-1.788089257E2,4.854054232E-1,-6.973618855E1
1.212329277E1,1.098356463E-2,-8.203945756E-1,5.716871023E-1,-2.441041637E-3,1.787413509E2,-1.788073882E2,4.900619250E-1,-6.973586713E1
1.212829277E1,1.100435727E-2,-8.204029202E-1,5.716748834E-1,-2.404225757E-3,1.787389681E2,-1.788078374E2,4.948676036E-1,-6.973412347E1
1.213329277E1,1.099532319E-2,-8.204080462E-1,5.716677308E-1,-2.397097414E-3,1.787400034E2,-1.788091495E2,4.949355156E-1,-6.973312008E1
1.213829277E1,1.096907176E-2,-8.204082251E-1,5.716679096E-1,-2.413467970E-3,1.787430118E2,-1.788105457E2,4.916768576E-1,-6.973316504E1
1.214329277E1,1.095188842E-2,-8.204050660E-1,5.716726780E-1,-2.435782226E-3,1.787449809E2,-1.788107026E2,4.884601499E-1,-6.973385441E1
1.214829277E1,1.094143639E-2,-8.203943372E-1,5.716881156E-1,-2.472849097E-3,1.787461787E2,-1.788092665E2,4.843129833E-1,-6.973604580E1
1.215329277E1,1.092623569E-2,-8.203795552E-1,5.717093945E-1,-2.524090698E-3,1.787479207E2,-1.788073515E2,4.785306530E-1,-6.973906707E1
1.215829277E1,1.092129610E-2,-8.203672171E-1,5.717270374E-1,-2.559126820E-3,1.787484868E2,-1.788055310E2,4.749389234E-1,-6.974156412E1
1.216329277E1,1.092930987E-2,-8.203629851E-1,5.717329383E-1,-2.563217189E-3,1.787475684E2,-1.788045130E2,4.750880606E-1,-6.974239043E1
1.216829277E1,1.093965482E-2,-8.203637004E-1,5.717317462E-1,-2.556056716E-3,1.787463829E2,-1.788040087E2,4.764372930E-1,-6.974221531E1
1.217329277E1,1.094145859E-2,-8.203650713E-1,5.717297792E-1,-2.548294840E-3,1.787461762E2,-1.788043464E2,4.772822995E-1,-6.974193314E1
1.217829277E1,1.095871513E-2,-8.203637004E-1,5.717314482E-1,-2.541026333E-3,1.787441986E2,-1.788032010E2,4.790987169E-1,-6.974215613E1
1.218329277E1,1.098156150E-2,-8.203614354E-1,5.717343092E-1,-2.529877704E-3,1.787415805E2,-1.788017849E2,4.816479037E-1,-6.974254095E1
1.218829277E1,1.099519334E-2,-8.203545809E-1,5.717438459E-1,-2.538106404E-3,1.787400183E2,-1.787999697E2,4.817814691E-1,-6.974387769E1
1.219329277E1,1.101116001E-2,-8.203471899E-1,5.717540979E-1,-2.548306016E-3,1.787381885E2,-1.787978063E2,4.818838338E-1,-6.974531569E1
1.219829277E1,1.100056454E-2,-8.203484416E-1,5.717524886E-1,-2.552196616E-3,1.787394027E2,-1.787985467E2,4.808214704E-1,-6.974509662E1
1.220329277E1,1.097349717E-2,-8.203497529E-1,5.717510581E-1,-2.567650983E-3,1.787425046E2,-1.788000783E2,4.775929844E-1,-6.974491644E1
1.220829277E1,1.093177112E-2,-8.203520179E-1,5.717484951E-1,-2.592583653E-3,1.787472864E2,-1.788023666E2,4.725113257E-1,-6.974458971E1
1.221329277E1,1.090249172E-2,-8.203517199E-1,5.717493892E-1,-2.612926532E-3,1.787506417E2,-1.788037874E2,4.686817476E-1,-6.974473913E1
1.221829277E1,1.090137233E-2,-8.203393221E-1,5.717670321E-1,-2.649087459E-3,1.787507700E2,-1.788015336E2,4.652347749E-1,-6.974723708E1
1.222329277E1,1.091052381E-2,-8.203189373E-1,5.717958808E-1,-2.696716692E-3,1.787497213E2,-1.787975689E2,4.613992821E-1,-6.975130923E1
1.222829277E1,1.091502639E-2,-8.202981353E-1,5.718253851E-1,-2.749621170E-3,1.787492053E2,-1.787936957E2,4.567645062E-1,-6.975547942E1
1.223329277E1,1.091331049E-2,-8.202815056E-1,5.718490481E-1,-2.795960288E-3,1.787494019E2,-1.787908338E2,4.523310083E-1,-6.975882920E1
1.223829277E1,1.088568639E-2,-8.202689290E-1,5.718673468E-1,-2.850201214E-3,1.787525676E2,-1.787898866E2,4.454490464E-1,-6.976144262E1
1.224329277E1,1.085689980E-2,-8.202605247E-1,5.718797445E-1,-2.890858101E-3,1.787558665E2,-1.787899354E2,4.397590858E-1,-6.976321919E1
1.224829277E1,1.085750578E-2,-8.202539682E-1,5.718890429E-1,-2.909436356E-3,1.787557970E2,-1.787886660E2,4.380662401E-1,-6.976453604E1
1.225329277E1,1.085796901E-2,-8.202528358E-1,5.718906522E-1,-2.910653129E-3,1.787557440E2,-1.787885436E2,4.379846053E-1,-6.976476195E1
1.225829277E1,1.086438815E-2,-8.202565312E-1,5.718852878E-1,-2.899253741E-3,1.787550083E2,-1.787886842E2,4.394688886E-1,-6.976400030E1
1.226329277E1,1.087640481E-2,-8.202621937E-1,5.718770623E-1,-2.874548547E-3,1.787536312E2,-1.787891690E2,4.425665056E-1,-6.976282506E1
1.226829277E1,1.087354261E-2,-8.202698231E-1,5.718662739E-1,-2.854509279E-3,1.787539592E2,-1.787907454E2,4.442466447E-1,-6.976129919E1
1.227329277E1,1.085464723E-2,-8.202704787E-1,5.718656182E-1,-2.869329648E-3,1.787561246E2,-1.787915503E2,4.416142456E-1,-6.976122547E1
1.227829277E1,1.081859282E-2,-8.202645779E-1,5.718745589E-1,-2.910189331E-3,1.787602564E2,-1.787922672E2,4.354237857E-1,-6.976252071E1
1.228329277E1,1.077844746E-2,-8.202579618E-1,5.718845725E-1,-2.955839271E-3,1.787648570E2,-1.787930553E2,4.285165081E-1,-6.976397143E1
1.228829277E1,1.074263314E-2,-8.202441931E-1,5.719046593E-1,-3.019976895E-3,1.787689612E2,-1.787922296E2,4.201701533E-1,-6.976684702E1
1.229329277E1,1.071863449E-2,-8.202309608E-1,5.719237924E-1,-3.075300716E-3,1.787717114E2,-1.787908698E2,4.134253209E-1,-6.976957909E1
1.229829277E1,1.070027260E-2,-8.202170134E-1,5.719438791E-1,-3.123186063E-3,1.787738157E2,-1.787894678E2,4.077505841E-1,-6.977243640E1
1.230329277E1,1.068699575E-2,-8.202053905E-1,5.719605684E-1,-3.164452035E-3,1.787753372E2,-1.787880197E2,4.030263682E-1,-6.977481190E1
1.230829277E1,1.066592735E-2,-8.201997280E-1,5.719689131E-1,-3.194782417E-3,1.787777516E2,-1.787880164E2,3.988069645E-1,-6.977601209E1
1.231329277E1,1.065822807E-2,-8.201925755E-1,5.719791651E-1,-3.221189370E-3,1.787786339E2,-1.787870144E2,3.958354862E-1,-6.977747260E1
1.231829277E1,1.065947974E-2,-8.201912642E-1,5.719810128E-1,-3.222835949E-3,1.787784905E2,-1.787867897E2,3.957655082E-1,-6.977773221E1
1.232329277E1,1.067409969E-2,-8.201892972E-1,5.719835758E-1,-3.220146988E-3,1.787768150E2,-1.787855929E2,3.969803785E-1,-6.977808505E1
