"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
3.701766022E1,3.159375191E1,-1.130625057E1,-3.410625076E1
3.702766022E1,2.996250153E1,-9.993750572E0,-3.450000000E1
3.703766022E1,2.445000076E1,-1.091250038E1,-2.700000191E1
3.704766022E1,1.875000000E1,-9.562500000E0,-2.248125076E1
3.705766022E1,1.860000038E1,-1.085625076E1,-2.362500000E1
3.706766022E1,2.608125114E1,-1.029375076E1,-3.129375076E1
3.707766022E1,3.003750038E1,-9.412500381E0,-3.675000000E1
3.708766022E1,3.026250076E1,-1.040625000E1,-3.322500229E1
3.709766022E1,2.456250191E1,-8.737500191E0,-2.874375153E1
3.710766022E1,2.118750000E1,-8.662500381E0,-2.401875114E1
3.711766022E1,2.293125153E1,-6.281250477E0,-2.752500153E1
3.712766022E1,2.521875191E1,-7.425000191E0,-3.448125076E1
3.713766022E1,2.608125114E1,-1.029375076E1,-3.161250114E1
3.714766022E1,2.274375153E1,-1.308750057E1,-2.773125076E1
3.715766022E1,2.520000076E1,-8.625000000E0,-2.580000114E1
3.716766022E1,2.945625114E1,-7.443750381E0,-3.315000153E1
3.717766022E1,3.103125191E1,-6.056250095E0,-3.813750076E1
3.718766022E1,2.915625191E1,-7.575000286E0,-3.720000076E1
3.719766022E1,2.171250153E1,-7.912500381E0,-3.330000305E1
3.720766022E1,1.981875038E1,-8.343750000E0,-2.730000114E1
3.721766022E1,2.227500153E1,-1.051875019E1,-2.465625191E1
3.722766022E1,2.810625076E1,-9.056250572E0,-3.065625191E1
3.723766022E1,3.311250305E1,-7.987500191E0,-3.785625076E1
3.724766022E1,3.330000305E1,-6.037500381E0,-3.613125229E1
3.725766022E1,2.150625038E1,-9.431250572E0,-3.050625038E1
3.726766022E1,2.083125114E1,-9.337500572E0,-2.458125114E1
3.727766022E1,2.041875076E1,-8.887500763E0,-2.491875076E1
3.728766022E1,2.745000076E1,-9.375000000E0,-2.921250153E1
3.729766022E1,3.215625000E1,-9.825000763E0,-3.315000153E1
3.730766022E1,3.140625191E1,-7.537500381E0,-3.519375229E1
3.731766022E1,2.611875153E1,-8.081250191E0,-3.116250038E1
3.732766022E1,1.773750114E1,-9.525000572E0,-2.529375076E1
3.733766022E1,1.980000114E1,-1.123125076E1,-2.251875114E1
3.734766022E1,2.508750153E1,-9.487500191E0,-2.806875038E1
3.735766022E1,3.050625038E1,-9.431250572E0,-3.268125153E1
3.736766022E1,3.138750076E1,-7.875000477E0,-3.564375305E1
3.737766022E1,2.538750076E1,-9.187500000E0,-2.996250153E1
3.738766022E1,1.974375153E1,-9.768750191E0,-2.670000076E1
3.739766022E1,1.965000153E1,-9.206250191E0,-2.330625153E1
3.740766022E1,2.463750076E1,-9.187500000E0,-2.808750153E1
3.741766022E1,2.992500114E1,-8.868750572E0,-3.429375076E1
3.742766022E1,2.977500153E1,-8.381250381E0,-3.354375076E1
3.743766022E1,2.572500038E1,-9.187500000E0,-3.060000038E1
3.744766022E1,2.115000153E1,-8.943750381E0,-2.913750076E1
3.745766022E1,2.105625153E1,-9.318750381E0,-2.488125038E1
3.746766022E1,2.469375038E1,-8.418750763E0,-2.878125191E1
3.747766022E1,3.015000153E1,-9.262500763E0,-3.144375038E1
3.748766022E1,3.054375076E1,-9.018750191E0,-3.491250229E1
3.749766022E1,2.559375191E1,-7.368750095E0,-3.309375000E1
3.750766022E1,2.115000153E1,-8.925000191E0,-2.836875153E1
3.751766022E1,2.040000153E1,-9.843750000E0,-2.546250153E1
3.752766022E1,2.381250000E1,-1.143750000E1,-2.741250038E1
3.753766022E1,2.829375076E1,-1.033125019E1,-3.148125076E1
3.754766022E1,2.921250153E1,-1.018125057E1,-3.433125305E1
3.755766022E1,2.565000153E1,-8.212500572E0,-2.943750191E1
3.756766022E1,2.176875114E1,-8.831250191E0,-2.619375038E1
3.757766022E1,1.863750076E1,-1.020000076E1,-2.259375000E1
3.758766022E1,2.233125114E1,-9.750000000E0,-2.628750038E1
3.759766022E1,2.733750153E1,-9.056250572E0,-2.923125076E1
3.760766022E1,3.105000114E1,-7.987500191E0,-3.328125000E1
3.761766022E1,2.506875038E1,-9.112500191E0,-3.200625229E1
3.762766022E1,1.983750153E1,-8.325000763E0,-2.651250076E1
3.763766022E1,1.976250076E1,-9.525000572E0,-2.360625076E1
3.764766022E1,2.248125076E1,-1.063125038E1,-2.340000153E1
3.765766022E1,2.632500076E1,-1.005000019E1,-2.850000191E1
3.766766022E1,2.878125191E1,-9.337500572E0,-3.110625076E1
3.767766022E1,2.445000076E1,-8.456250191E0,-2.955000114E1
3.768766022E1,1.989375114E1,-9.412500381E0,-2.565000153E1
3.769766022E1,1.912500000E1,-9.412500381E0,-2.375625038E1
3.770766022E1,2.315625000E1,-9.037500381E0,-2.478750038E1
3.771766022E1,2.645625114E1,-9.918750763E0,-2.992500114E1
3.772766022E1,2.857500076E1,-8.606250763E0,-3.335625076E1
3.773766022E1,2.497500038E1,-8.156250000E0,-3.176250076E1
3.774766022E1,2.006250000E1,-9.562500000E0,-2.548125076E1
3.775766022E1,2.028750038E1,-9.318750381E0,-2.300625038E1
3.776766022E1,2.430000114E1,-7.425000191E0,-2.604375076E1
3.777766022E1,2.683125114E1,-1.008750057E1,-3.116250038E1
3.778766022E1,3.065625191E1,-6.918750286E0,-3.367500305E1
3.779766022E1,2.626875114E1,-9.206250191E0,-3.217500305E1
3.780766022E1,2.081250000E1,-1.051875019E1,-2.745000076E1
3.781766022E1,2.030625153E1,-9.525000572E0,-2.471250153E1
3.782766022E1,2.373750114E1,-1.016250038E1,-2.658750153E1
3.783766022E1,2.926875114E1,-8.343750000E0,-3.056250191E1
3.784766022E1,3.052500153E1,-8.175000191E0,-3.311250305E1
3.785766022E1,2.606250191E1,-8.550000191E0,-3.080625153E1
3.786766022E1,2.094375038E1,-9.862500191E0,-2.703750038E1
3.787766022E1,1.942500114E1,-9.225000381E0,-2.362500000E1
3.788766022E1,2.253750038E1,-1.128750038E1,-2.506875038E1
3.789766022E1,2.784375191E1,-8.887500763E0,-2.971875191E1
3.790766022E1,2.838750076E1,-1.005000019E1,-3.307500076E1
3.791766022E1,2.825625038E1,-7.162500381E0,-3.127500153E1
3.792766022E1,2.131875038E1,-8.775000572E0,-2.900625038E1
3.793766022E1,2.028750038E1,-7.762500286E0,-2.390625000E1
3.794766022E1,2.311875153E1,-8.775000572E0,-2.685000038E1
3.795766022E1,2.970000076E1,-8.043750763E0,-3.215625000E1
3.796766022E1,2.895000076E1,-1.003125000E1,-3.386250305E1
3.797766022E1,2.581875038E1,-7.350000381E0,-3.309375000E1
3.798766022E1,2.214375114E1,-8.700000763E0,-2.776875114E1
3.799766022E1,2.083125114E1,-9.543750763E0,-2.658750153E1
3.800766022E1,2.216250038E1,-1.168125057E1,-2.690625191E1
3.801766022E1,2.656875038E1,-1.177500057E1,-2.851875114E1
3.802766022E1,2.953125191E1,-9.356250763E0,-3.330000305E1
3.803766022E1,2.664375114E1,-9.037500381E0,-3.266250229E1
3.804766022E1,2.137500000E1,-9.543750763E0,-2.816250038E1
3.805766022E1,1.923750114E1,-1.181250000E1,-2.527500153E1
3.806766022E1,2.135625076E1,-1.173750019E1,-2.688750076E1
3.807766022E1,2.692500114E1,-1.198125076E1,-3.101250076E1
3.808766022E1,2.992500114E1,-9.487500191E0,-3.345000076E1
3.809766022E1,2.527500153E1,-9.112500191E0,-3.262500000E1
3.810766022E1,2.233125114E1,-9.337500572E0,-2.865000153E1
3.811766022E1,2.096250153E1,-1.012500000E1,-2.529375076E1
3.812766022E1,2.096250153E1,-1.012500000E1,-2.529375076E1
3.813766022E1,2.670000076E1,-1.021875000E1,-2.943750191E1
3.814766022E1,3.050625038E1,-9.750000000E0,-3.296250153E1
3.815766022E1,2.079375076E1,-9.581250191E0,-2.846250153E1
3.816766022E1,1.938750076E1,-9.281250000E0,-2.580000114E1
3.817766022E1,2.077500153E1,-1.033125019E1,-2.651250076E1
3.818766022E1,2.491875076E1,-1.141875076E1,-2.898750114E1
3.819766022E1,2.782500076E1,-1.006875038E1,-3.258750153E1
3.820766022E1,2.611875153E1,-1.023750019E1,-2.941875076E1
3.821766022E1,2.199375153E1,-8.193750381E0,-2.656875038E1
3.822766022E1,1.888125038E1,-1.068750000E1,-2.381250000E1
3.823766022E1,2.212500000E1,-9.731250763E0,-2.441250038E1
3.824766022E1,2.632500076E1,-1.181250000E1,-2.930625153E1
3.825766022E1,2.932500076E1,-9.881250381E0,-3.513750076E1
3.826766022E1,2.653125191E1,-8.418750763E0,-3.333750153E1
3.827766022E1,2.126250076E1,-1.038750076E1,-2.996250153E1
3.828766022E1,1.912500000E1,-1.025625038E1,-2.602500153E1
3.829766022E1,2.265000153E1,-9.206250191E0,-2.430000114E1
3.830766022E1,2.728125191E1,-1.110000038E1,-2.812500191E1
3.831766022E1,2.776875114E1,-1.138125038E1,-3.420000076E1
3.832766022E1,2.754375076E1,-1.085625076E1,-3.221250153E1
3.833766022E1,2.336250114E1,-9.281250000E0,-2.836875153E1
3.834766022E1,1.944375038E1,-9.825000763E0,-2.216250038E1
3.835766022E1,2.343750000E1,-9.187500000E0,-2.540625191E1
3.836766022E1,2.516250038E1,-1.136250019E1,-2.790000153E1
3.837766022E1,2.850000191E1,-1.190625000E1,-3.181875038E1
3.838766022E1,2.797500038E1,-9.393750191E0,-3.140625191E1
3.839766022E1,2.291250038E1,-9.318750381E0,-2.866875076E1
3.840766022E1,2.062500000E1,-1.046250057E1,-2.525625038E1
3.841766022E1,2.101875114E1,-1.153125000E1,-2.471250153E1
3.842766022E1,2.608125114E1,-1.224375057E1,-2.690625191E1
3.843766022E1,2.979375076E1,-9.918750763E0,-3.123750114E1
3.844766022E1,2.709375191E1,-1.087500000E1,-3.189375114E1
3.845766022E1,2.218125153E1,-1.063125038E1,-2.949375153E1
3.846766022E1,1.991250038E1,-1.061250019E1,-2.319375038E1
3.847766022E1,2.255625153E1,-1.128750038E1,-2.460000038E1
3.848766022E1,2.540625191E1,-1.218750095E1,-2.971875191E1
3.849766022E1,3.131250191E1,-7.912500381E0,-3.095625114E1
3.850766022E1,2.767500114E1,-1.021875000E1,-3.210000229E1
3.851766022E1,2.450625038E1,-9.506250381E0,-2.805000114E1
3.852766022E1,2.107500076E1,-1.106250000E1,-2.458125114E1
3.853766022E1,2.214375114E1,-1.065000057E1,-2.338125038E1
3.854766022E1,2.655000114E1,-1.126875019E1,-2.715000153E1
3.855766022E1,3.030000114E1,-1.066875076E1,-3.118125153E1
3.856766022E1,2.814375114E1,-9.000000000E0,-2.878125191E1
3.857766022E1,2.370000076E1,-9.262500763E0,-2.868750191E1
3.858766022E1,1.830000114E1,-1.230000019E1,-2.334375000E1
3.859766022E1,2.107500076E1,-1.200000000E1,-2.435625076E1
3.860766022E1,2.728125191E1,-1.110000038E1,-2.812500191E1
3.861766022E1,3.146250153E1,-9.956250191E0,-3.061875153E1
3.862766022E1,2.835000038E1,-9.862500191E0,-3.215625000E1
3.863766022E1,2.411250114E1,-8.756250381E0,-2.842500114E1
3.864766022E1,2.236875153E1,-1.147500038E1,-2.520000076E1
3.865766022E1,2.304375076E1,-9.356250763E0,-2.476875114E1
3.866766022E1,2.576250076E1,-1.089375019E1,-2.951250076E1
3.867766022E1,2.966250038E1,-1.025625038E1,-3.228750229E1
3.868766022E1,2.923125076E1,-8.381250381E0,-3.211875153E1
3.869766022E1,2.428125191E1,-8.381250381E0,-2.658750153E1
3.870766022E1,2.023125076E1,-1.031250000E1,-2.463750076E1
3.871766022E1,2.235000038E1,-1.003125000E1,-2.454375076E1
3.872766022E1,2.604375076E1,-1.051875019E1,-2.752500153E1
3.873766022E1,2.836875153E1,-9.843750000E0,-3.136875153E1
3.874766022E1,2.831250191E1,-9.375000000E0,-3.172500038E1
3.875766022E1,2.272500038E1,-1.220625019E1,-2.983125114E1
3.876766022E1,2.176875114E1,-1.132500076E1,-2.426250076E1
3.877766022E1,2.287500000E1,-1.046250057E1,-2.388750076E1
3.878766022E1,2.596875191E1,-1.038750076E1,-2.816250038E1
3.879766022E1,2.955000114E1,-9.956250191E0,-3.230625153E1
3.880766022E1,2.780625153E1,-9.881250381E0,-3.135000038E1
3.881766022E1,2.407500076E1,-1.096875000E1,-2.838750076E1
3.882766022E1,2.118750000E1,-1.136250019E1,-2.456250191E1
3.883766022E1,2.244375038E1,-1.066875076E1,-2.480625153E1
3.884766022E1,2.535000038E1,-8.475000381E0,-2.643750191E1
3.885766022E1,2.791875076E1,-1.173750019E1,-2.979375076E1
3.886766022E1,2.724375153E1,-9.900000572E0,-3.103125191E1
3.887766022E1,2.446875191E1,-9.581250191E0,-3.024375153E1
3.888766022E1,1.965000153E1,-1.160625076E1,-2.435625076E1
3.889766022E1,2.227500153E1,-1.113750076E1,-2.413125038E1
3.890766022E1,2.430000114E1,-1.042500019E1,-2.625000191E1
3.891766022E1,2.737500191E1,-1.048125076E1,-2.941875076E1
3.892766022E1,2.808750153E1,-1.031250000E1,-3.039375114E1
3.893766022E1,2.488125038E1,-1.061250019E1,-2.827500153E1
3.894766022E1,2.060625076E1,-1.203750038E1,-2.465625191E1
3.895766022E1,2.118750000E1,-1.260000038E1,-2.353125000E1
3.896766022E1,2.413125038E1,-9.975000381E0,-2.675625038E1
3.897766022E1,2.698125076E1,-1.035000038E1,-2.926875114E1
3.898766022E1,2.670000076E1,-8.962500572E0,-3.016875076E1
3.899766022E1,2.409375191E1,-1.095000076E1,-2.730000114E1
3.900766022E1,1.970625114E1,-1.113750076E1,-2.456250191E1
3.901766022E1,2.064375114E1,-1.198125076E1,-2.278125000E1
3.902766022E1,2.390625000E1,-1.091250038E1,-2.542500114E1
3.903766022E1,2.516250038E1,-1.044375038E1,-2.846250153E1
3.904766022E1,2.705625153E1,-1.006875038E1,-3.118125153E1
3.905766022E1,2.373750114E1,-9.225000381E0,-2.728125191E1
3.906766022E1,2.160000038E1,-8.475000381E0,-2.356875038E1
3.907766022E1,2.156250000E1,-1.068750000E1,-2.368125153E1
3.908766022E1,2.278125000E1,-1.035000038E1,-2.561250114E1
3.909766022E1,2.703750038E1,-9.581250191E0,-3.011250114E1
3.910766022E1,2.679375076E1,-1.051875019E1,-2.941875076E1
3.911766022E1,2.476875114E1,-8.775000572E0,-3.061875153E1
3.912766022E1,2.182500076E1,-9.300000191E0,-2.568750191E1
3.913766022E1,2.086875153E1,-1.042500019E1,-2.448750114E1
3.914766022E1,2.274375153E1,-1.194375038E1,-2.626875114E1
3.915766022E1,2.649375153E1,-9.862500191E0,-2.805000114E1
3.916766022E1,2.761875153E1,-1.005000019E1,-3.150000191E1
3.917766022E1,2.559375191E1,-1.106250000E1,-2.934375191E1
3.918766022E1,2.160000038E1,-1.025625038E1,-2.512500191E1
3.919766022E1,2.193750000E1,-1.115625000E1,-2.413125038E1
3.920766022E1,2.420625114E1,-1.010625076E1,-2.550000191E1
3.921766022E1,2.546250153E1,-9.956250191E0,-2.865000153E1
3.922766022E1,2.731875038E1,-1.055625057E1,-3.238125229E1
3.923766022E1,2.439375114E1,-1.100625038E1,-3.026250076E1
3.924766022E1,2.338125038E1,-9.806250572E0,-3.035625076E1
3.925766022E1,2.154375076E1,-1.248750019E1,-2.604375076E1
3.926766022E1,2.390625000E1,-1.061250019E1,-2.608125114E1
3.927766022E1,2.743125153E1,-9.393750191E0,-3.030000114E1
3.928766022E1,2.743125153E1,-1.025625038E1,-3.288750076E1
3.929766022E1,2.773125076E1,-8.587500572E0,-3.037500191E1
3.930766022E1,2.283750153E1,-9.806250572E0,-2.925000191E1
3.931766022E1,2.229375076E1,-9.581250191E0,-2.535000038E1
3.932766022E1,2.351250076E1,-1.016250038E1,-2.656875038E1
3.933766022E1,2.604375076E1,-1.228125095E1,-2.878125191E1
3.934766022E1,2.895000076E1,-9.187500000E0,-3.159375191E1
3.935766022E1,2.634375191E1,-9.318750381E0,-3.075000191E1
3.936766022E1,2.405625153E1,-1.048125076E1,-2.733750153E1
3.937766022E1,2.203125000E1,-1.053750038E1,-2.542500114E1
3.938766022E1,2.454375076E1,-1.102500057E1,-2.527500153E1
3.939766022E1,2.739375114E1,-1.005000019E1,-3.118125153E1
3.940766022E1,2.851875114E1,-1.186875057E1,-3.058125114E1
3.941766022E1,2.662500191E1,-1.029375076E1,-3.240000153E1
3.942766022E1,2.433750153E1,-1.021875000E1,-3.033750153E1
3.943766022E1,2.328750038E1,-8.625000000E0,-2.716875076E1
3.944766022E1,2.512500191E1,-9.412500381E0,-2.572500038E1
3.945766022E1,2.645625114E1,-1.117500019E1,-2.919375038E1
3.946766022E1,2.743125153E1,-1.025625038E1,-3.288750076E1
3.947766022E1,2.683125114E1,-8.550000191E0,-3.270000076E1
3.948766022E1,2.343750000E1,-1.119375038E1,-2.930625153E1
3.949766022E1,2.250000000E1,-9.600000381E0,-2.645625114E1
3.950766022E1,2.325000000E1,-9.581250191E0,-2.803125191E1
3.951766022E1,2.683125114E1,-1.008750057E1,-3.148125076E1
3.952766022E1,2.820000076E1,-8.981250763E0,-3.455625153E1
3.953766022E1,2.735625076E1,-9.281250000E0,-3.155625153E1
3.954766022E1,2.531250191E1,-8.550000191E0,-2.908125114E1
3.955766022E1,2.291250038E1,-1.023750019E1,-2.765625191E1
3.956766022E1,2.388750076E1,-1.063125038E1,-2.670000076E1
3.957766022E1,2.641875076E1,-1.098750019E1,-2.827500153E1
3.958766022E1,2.863125038E1,-1.001250076E1,-3.228750229E1
3.959766022E1,2.893125153E1,-9.187500000E0,-3.206250000E1
3.960766022E1,2.521875191E1,-9.375000000E0,-3.011250114E1
3.961766022E1,2.261250114E1,-1.102500057E1,-2.728125191E1
3.962766022E1,2.480625153E1,-1.181250000E1,-2.551875114E1
3.963766022E1,2.797500038E1,-1.095000076E1,-3.016875076E1
3.964766022E1,3.011250114E1,-1.014375019E1,-3.480000305E1
3.965766022E1,2.679375076E1,-1.106250000E1,-3.202500153E1
3.966766022E1,2.518125153E1,-9.168750763E0,-2.872500038E1
3.967766022E1,2.319375038E1,-1.160625076E1,-2.645625114E1
3.968765910E1,2.400000000E1,-1.185000038E1,-2.550000191E1
3.969765910E1,2.769375038E1,-1.171875000E1,-2.900625038E1
3.970765894E1,2.889375114E1,-1.048125076E1,-3.320625305E1
3.971765894E1,3.061875153E1,-9.112500191E0,-3.318750000E1
3.972765894E1,2.602500153E1,-9.918750763E0,-2.913750076E1
3.973765894E1,2.180625153E1,-1.233750057E1,-2.730000114E1
3.974765894E1,2.484375191E1,-1.042500019E1,-2.767500114E1
3.975765894E1,2.731875038E1,-1.303125095E1,-2.983125114E1
3.976765894E1,3.078750038E1,-8.962500572E0,-3.335625076E1
3.977765894E1,3.013125038E1,-9.281250000E0,-3.223125076E1
3.978765894E1,2.574375153E1,-1.186875057E1,-3.005625153E1
3.979765894E1,2.426250076E1,-1.048125076E1,-2.844375038E1
3.980765894E1,2.358750153E1,-1.321875095E1,-2.820000076E1
3.981765894E1,2.705625153E1,-1.286250019E1,-2.891250038E1
3.982765894E1,2.932500076E1,-1.233750057E1,-3.226875305E1
3.983765894E1,2.925000191E1,-1.076250076E1,-3.225000000E1
3.984765894E1,2.664375114E1,-1.121250057E1,-3.106875038E1
3.985765894E1,2.296875000E1,-1.192500019E1,-2.595000076E1
3.986765894E1,2.420625114E1,-1.188750076E1,-2.707500076E1
3.987765894E1,2.773125076E1,-1.098750019E1,-3.125625038E1
3.988765894E1,2.900625038E1,-1.235625076E1,-3.195000076E1
3.989765894E1,2.810625076E1,-1.145625019E1,-3.185625076E1
3.990765894E1,2.521875191E1,-1.153125000E1,-2.805000114E1
3.991765894E1,2.319375038E1,-1.192500019E1,-2.658750153E1
3.992765894E1,2.371875000E1,-1.258125019E1,-2.840625191E1
3.993765894E1,2.578125191E1,-1.203750038E1,-3.052500153E1
3.994765894E1,2.941875076E1,-1.121250057E1,-3.157500076E1
3.995765894E1,2.876250076E1,-1.091250038E1,-3.097500038E1
3.996765894E1,2.544375038E1,-1.213125038E1,-2.737500191E1
3.997765894E1,2.431875038E1,-1.042500019E1,-2.578125191E1
3.998765894E1,2.340000153E1,-1.192500019E1,-2.705625153E1
3.999765894E1,2.716875076E1,-1.100625038E1,-3.093750191E1
4.000765894E1,2.928750038E1,-1.093125057E1,-3.285000229E1
4.001765894E1,2.928750038E1,-1.093125057E1,-3.285000229E1
4.002765894E1,2.540625191E1,-1.065000057E1,-3.093750191E1
4.003765894E1,2.296875000E1,-1.100625038E1,-2.696250153E1
4.004765894E1,2.341875076E1,-1.190625000E1,-2.658750153E1
4.005765894E1,2.478750038E1,-1.205625057E1,-2.910000038E1
4.006765894E1,3.048750114E1,-1.068750000E1,-3.258750153E1
4.007765894E1,2.698125076E1,-1.211250019E1,-3.005625153E1
4.008765894E1,2.370000076E1,-9.975000381E0,-2.535000038E1
4.009765894E1,2.244375038E1,-1.190625000E1,-2.360625076E1
4.010765894E1,2.540625191E1,-1.218750095E1,-2.925000191E1
4.011765894E1,2.771250153E1,-1.215000057E1,-3.382500076E1
4.012765894E1,2.956875038E1,-1.108125019E1,-3.300000000E1
4.013765894E1,2.626875114E1,-9.581250191E0,-2.853750038E1
4.014765894E1,2.210625076E1,-1.068750000E1,-2.525625038E1
4.015765894E1,2.156250000E1,-9.356250763E0,-2.724375153E1
4.016765894E1,2.268750000E1,-1.263750076E1,-2.838750076E1
4.017765894E1,2.630625153E1,-1.207500076E1,-3.318750000E1
4.018765894E1,2.915625191E1,-9.487500191E0,-3.204375076E1
4.019765894E1,2.636250114E1,-1.145625019E1,-2.806875038E1
4.020765894E1,2.338125038E1,-1.050000000E1,-2.701875114E1
4.021765894E1,2.227500153E1,-1.051875019E1,-2.465625191E1
4.022765894E1,2.454375076E1,-9.693750381E0,-2.896875191E1
4.023765894E1,2.632500076E1,-9.562500000E0,-3.401250076E1
4.024765894E1,2.765625191E1,-1.147500038E1,-3.183750153E1
4.025765894E1,2.780625153E1,-9.337500572E0,-2.874375153E1
4.026765894E1,2.240625000E1,-1.196250057E1,-2.595000076E1
4.027765894E1,2.124375153E1,-1.059375000E1,-2.540625191E1
4.028765894E1,2.381250000E1,-1.050000000E1,-2.765625191E1
4.029765894E1,2.638125038E1,-1.280625057E1,-3.123750114E1
4.030765894E1,2.908125114E1,-1.029375076E1,-3.228750229E1
4.031765894E1,2.660625076E1,-1.102500057E1,-3.046875191E1
4.032765894E1,2.349375153E1,-1.111875057E1,-2.634375191E1
4.033765894E1,2.015625000E1,-1.320000076E1,-2.580000114E1
4.034765894E1,2.276250076E1,-1.306875038E1,-2.694375038E1
4.035765894E1,2.550000191E1,-1.188750076E1,-3.037500191E1
4.036765894E1,2.883750153E1,-1.033125019E1,-3.305625153E1
4.037765894E1,2.741250038E1,-1.095000076E1,-2.938125038E1
4.038765894E1,2.373750114E1,-1.108125019E1,-2.557500076E1
4.039765894E1,2.002500153E1,-1.153125000E1,-2.250000000E1
4.040765894E1,2.257500076E1,-1.147500038E1,-2.598750114E1
4.041765894E1,2.791875076E1,-1.048125076E1,-3.052500153E1
4.042765894E1,2.776875114E1,-1.115625000E1,-3.187500191E1
4.043765894E1,2.724375153E1,-9.581250191E0,-3.075000191E1
4.044765894E1,2.353125000E1,-1.012500000E1,-2.518125153E1
4.045765894E1,2.210625076E1,-1.046250057E1,-2.246250153E1
4.046765894E1,2.253750038E1,-1.130625057E1,-2.568750191E1
4.047765894E1,2.686875153E1,-1.003125000E1,-2.930625153E1
4.048765894E1,2.722500038E1,-1.291875076E1,-3.140625191E1
4.049765894E1,2.780625153E1,-1.110000038E1,-3.000000191E1
4.050765894E1,2.521875191E1,-1.036875057E1,-2.580000114E1
4.051765894E1,2.131875038E1,-1.010625076E1,-2.482500076E1
4.052765894E1,2.313750076E1,-1.239375019E1,-2.608125114E1
4.053765894E1,2.632500076E1,-1.179375076E1,-2.898750114E1
4.054765894E1,2.911875153E1,-1.110000038E1,-3.253125000E1
4.055765894E1,2.765625191E1,-1.239375019E1,-3.035625076E1
4.056765894E1,2.458125114E1,-9.656250000E0,-2.773125076E1
4.057765894E1,2.272500038E1,-1.018125057E1,-2.546250153E1
4.058765894E1,2.242500114E1,-1.192500019E1,-2.469375038E1
4.059765894E1,2.656875038E1,-1.179375076E1,-2.898750114E1
4.060765894E1,2.938125038E1,-9.506250381E0,-3.266250229E1
4.061765894E1,2.883750153E1,-8.887500763E0,-3.208125305E1
4.062765894E1,2.476875114E1,-1.029375076E1,-2.831250191E1
4.063765894E1,2.137500000E1,-1.117500019E1,-2.364375114E1
4.064765894E1,2.238750076E1,-9.975000381E0,-2.266875076E1
4.065765894E1,2.533125114E1,-1.121250057E1,-2.838750076E1
4.066765894E1,2.902500153E1,-1.168125057E1,-3.091875076E1
