"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.914917790E-1,1.866401672E0,5.096712112E0,7.862815380E0
3.936106330E-1,1.804188251E0,5.067998409E0,7.848458290E0
3.957294870E-1,1.804188251E0,5.067998409E0,7.843672752E0
3.978483420E-1,1.866401672E0,5.067998409E0,7.867600918E0
3.999671440E-1,1.880758643E0,5.072783947E0,7.867600918E0
4.020859980E-1,1.828116536E0,5.024927616E0,7.838887215E0
4.042048520E-1,1.718046665E0,5.000999451E0,7.819744587E0
4.063237060E-1,1.694118381E0,4.996213913E0,7.824530125E0
4.084425080E-1,1.679761529E0,5.000999451E0,7.824530125E0
4.105613620E-1,1.708475351E0,5.005784988E0,7.862815380E0
4.126802170E-1,1.713261008E0,5.015356064E0,7.848458290E0
4.147990710E-1,1.732403636E0,5.024927616E0,7.858029366E0
4.169179250E-1,1.761117458E0,5.024927616E0,7.877171993E0
4.190367270E-1,1.832902193E0,5.048855782E0,7.905886173E0
4.211555810E-1,1.751546144E0,5.024927616E0,7.901100159E0
4.232744350E-1,1.622333765E0,4.996213913E0,7.872386456E0
4.253932900E-1,1.569691658E0,4.986642361E0,7.910671711E0
4.275120920E-1,1.550549030E0,4.991427898E0,7.939385414E0
4.296309460E-1,1.531406522E0,5.020142078E0,7.963313580E0
4.317498000E-1,1.521835208E0,5.029713154E0,7.992027760E0
4.338686020E-1,1.526620865E0,5.020142078E0,8.011170387E0
4.359874560E-1,1.526620865E0,5.005784988E0,8.039883614E0
4.381063100E-1,1.517049551E0,4.991427898E0,8.073383331E0
4.402251650E-1,1.531406522E0,4.962714195E0,8.116454124E0
4.423440190E-1,1.531406522E0,4.934000492E0,8.154739380E0
4.444628210E-1,1.540977836E0,4.929214478E0,8.183453560E0
4.465816750E-1,1.540977836E0,4.914857864E0,8.216953278E0
4.487005290E-1,1.540977836E0,4.905286312E0,8.255238533E0
4.508193830E-1,1.536192179E0,4.895715237E0,8.288737297E0
4.529381850E-1,1.521835208E0,4.871787071E0,8.322237015E0
4.550570400E-1,1.517049551E0,4.905286312E0,8.331808090E0
4.571758940E-1,1.502692580E0,4.900500774E0,8.355736732E0
4.592947480E-1,1.488335729E0,4.919643402E0,8.374878883E0
4.614134980E-1,1.473978758E0,4.948357105E0,8.374878883E0
4.635324040E-1,1.478764415E0,4.957928658E0,8.384450912E0
4.656512580E-1,1.483550072E0,4.981856823E0,8.384450912E0
4.677701120E-1,1.478764415E0,4.991427898E0,8.379665375E0
4.698889670E-1,1.488335729E0,5.015356064E0,8.394021988E0
4.720077690E-1,1.493121386E0,5.034498692E0,8.398807526E0
4.741266230E-1,1.517049551E0,5.034498692E0,8.408378601E0
4.762454770E-1,1.531406522E0,5.053641319E0,8.417949677E0
4.783643310E-1,1.526620865E0,5.077569485E0,8.417949677E0
4.804831330E-1,1.545763373E0,5.077569485E0,8.417949677E0
4.826019870E-1,1.550549030E0,5.077569485E0,8.451449394E0
4.847208420E-1,1.564906001E0,5.087141037E0,8.451449394E0
4.868396960E-1,1.574477315E0,5.096712112E0,8.456234932E0
4.889584980E-1,1.588834286E0,5.082355499E0,8.451449394E0
4.910773520E-1,1.593619823E0,5.091926575E0,8.461020470E0
4.931962060E-1,1.603191137E0,5.096712112E0,8.451449394E0
4.953150600E-1,1.607976794E0,5.091926575E0,8.480163574E0
4.974338620E-1,1.617548108E0,5.101497650E0,8.489734650E0
4.995527170E-1,1.641476393E0,5.130211830E0,8.475378036E0
5.016715710E-1,1.636690736E0,5.125426292E0,8.504091263E0
5.037904250E-1,1.627119422E0,5.130211830E0,8.513663292E0
5.059092270E-1,1.631905079E0,5.144568920E0,8.532805443E0
5.080280810E-1,1.627119422E0,5.144568920E0,8.547162056E0
5.101473000E-1,1.617548108E0,5.149354458E0,8.566305161E0
5.122657900E-1,1.593619823E0,5.158925533E0,8.580661774E0
5.143845920E-1,1.584048629E0,5.139782906E0,8.580661774E0
5.165034460E-1,1.569691658E0,5.144568920E0,8.599804878E0
5.186223000E-1,1.536192179E0,5.130211830E0,8.633303642E0
5.207411540E-1,1.521835208E0,5.120640278E0,8.628518105E0
5.228599560E-1,1.483550072E0,5.106283665E0,8.633303642E0
5.249788100E-1,1.464407444E0,5.091926575E0,8.647661209E0
5.270976650E-1,1.445264935E0,5.087141037E0,8.652446747E0
5.292165190E-1,1.421336651E0,5.072783947E0,8.652446747E0
5.313353730E-1,1.397408366E0,5.058426857E0,8.647661209E0
5.334541750E-1,1.349551916E0,5.034498692E0,8.657232285E0
5.355730290E-1,1.330409408E0,5.020142078E0,8.666803360E0
5.376918830E-1,1.320838094E0,4.986642361E0,8.685946465E0
5.398107370E-1,1.311266780E0,4.972285271E0,8.671588898E0
5.419295400E-1,1.301695466E0,4.953142643E0,8.666803360E0
5.440483940E-1,1.296909928E0,4.938786030E0,8.695517540E0
5.461672480E-1,1.277767301E0,4.934000492E0,8.681160927E0
5.482861020E-1,1.263410330E0,4.934000492E0,8.685946465E0
5.504049040E-1,1.234696507E0,4.919643402E0,8.700303078E0
5.525237580E-1,1.201196909E0,4.900500774E0,8.705088615E0
5.546426120E-1,1.177268744E0,4.924428940E0,8.724231720E0
5.567614670E-1,1.138983607E0,4.905286312E0,8.743373871E0
5.588802690E-1,1.134197950E0,4.905286312E0,8.738588333E0
5.609991230E-1,1.119840980E0,4.924428940E0,8.738588333E0
5.631179770E-1,1.081555843E0,4.934000492E0,8.719446182E0
5.652368310E-1,1.071984529E0,4.919643402E0,8.705088615E0
5.673556850E-1,1.076770186E0,4.914857864E0,8.705088615E0
5.694744870E-1,1.067198873E0,4.929214478E0,8.695517540E0
5.715933420E-1,1.062413216E0,4.943571568E0,8.652446747E0
5.737121960E-1,1.076770186E0,4.953142643E0,8.662017822E0
5.758309980E-1,1.076770186E0,4.924428940E0,8.623732567E0
5.779498520E-1,1.086341500E0,4.929214478E0,8.609375954E0
5.800687060E-1,1.076770186E0,4.934000492E0,8.628518105E0
5.821875600E-1,1.067198873E0,4.938786030E0,8.614161491E0
5.843064150E-1,1.071984529E0,4.929214478E0,8.590232849E0
5.864252170E-1,1.062413216E0,4.938786030E0,8.580661774E0
5.885440710E-1,1.067198873E0,4.934000492E0,8.566305161E0
5.906629250E-1,1.057627559E0,4.943571568E0,8.551948547E0
5.927817790E-1,1.071984529E0,4.962714195E0,8.542376518E0
5.949005810E-1,1.071984529E0,4.962714195E0,8.499305725E0
5.970194350E-1,1.048056364E0,4.967499733E0,8.504091263E0
5.991382900E-1,1.052842021E0,4.962714195E0,8.499305725E0
6.012571440E-1,1.048056364E0,4.981856823E0,8.513663292E0
6.033759460E-1,1.052842021E0,5.000999451E0,8.513663292E0
6.054948000E-1,1.052842021E0,4.986642361E0,8.499305725E0
6.076136540E-1,1.048056364E0,5.010570526E0,8.508877754E0
6.097325080E-1,1.043270707E0,5.020142078E0,8.528019905E0
6.118513100E-1,1.052842021E0,5.034498692E0,8.523234367E0
6.139701650E-1,1.052842021E0,5.015356064E0,8.489734650E0
6.160890190E-1,1.052842021E0,5.024927616E0,8.489734650E0
6.182078730E-1,1.048056364E0,5.010570526E0,8.475378036E0
6.203266750E-1,1.067198873E0,4.996213913E0,8.484949112E0
6.224455290E-1,1.081555843E0,4.991427898E0,8.465806961E0
6.245643830E-1,1.086341500E0,4.981856823E0,8.441878319E0
6.266832370E-1,1.095912814E0,4.977071285E0,8.446663857E0
6.288020920E-1,1.095912814E0,4.972285271E0,8.456234932E0
6.309208940E-1,1.095912814E0,4.972285271E0,8.470592499E0
6.330397480E-1,1.115055323E0,4.972285271E0,8.499305725E0
6.351586020E-1,1.110269666E0,4.977071285E0,8.494520187E0
6.372774040E-1,1.124626637E0,4.967499733E0,8.523234367E0
6.393962580E-1,1.134197950E0,4.986642361E0,8.494520187E0
6.415151120E-1,1.124626637E0,4.991427898E0,8.518448830E0
6.436339670E-1,1.148554921E0,5.010570526E0,8.494520187E0
6.457528210E-1,1.177268744E0,5.024927616E0,8.504091263E0
6.478716230E-1,1.186840057E0,5.024927616E0,8.484949112E0
6.499904770E-1,1.225125194E0,5.039284706E0,8.480163574E0
6.521093310E-1,1.258624673E0,5.058426857E0,8.475378036E0
6.542281850E-1,1.287338614E0,5.067998409E0,8.475378036E0
6.563469870E-1,1.330409408E0,5.077569485E0,8.513663292E0
6.584658420E-1,1.368694544E0,5.082355499E0,8.518448830E0
6.605846960E-1,1.406979680E0,5.111069202E0,8.528019905E0
6.627035500E-1,1.426122308E0,5.106283665E0,8.551948547E0
6.648223520E-1,1.454836130E0,5.101497650E0,8.556734085E0
6.669412060E-1,1.450050473E0,5.101497650E0,8.551948547E0
6.690600600E-1,1.378265858E0,5.077569485E0,8.551948547E0
6.711789150E-1,1.397408366E0,5.087141037E0,8.575876236E0
6.732977170E-1,1.421336651E0,5.134997368E0,8.604590416E0
6.754165710E-1,1.430907965E0,5.125426292E0,8.614161491E0
6.775354250E-1,1.426122308E0,5.115854740E0,8.618947029E0
6.796542790E-1,1.411765337E0,5.106283665E0,8.628518105E0
6.817730810E-1,1.392622828E0,5.115854740E0,8.628518105E0
6.838919350E-1,1.363908887E0,5.106283665E0,8.633303642E0
6.860107900E-1,1.335195065E0,5.120640278E0,8.642875671E0
6.881296440E-1,1.320838094E0,5.134997368E0,8.671588898E0
6.902484980E-1,1.296909928E0,5.091926575E0,8.642875671E0
6.923673000E-1,1.272981644E0,4.962714195E0,8.618947029E0
6.944861540E-1,1.239482164E0,4.996213913E0,8.647661209E0
6.966050080E-1,1.258624673E0,5.072783947E0,8.676374435E0
6.987238620E-1,1.306481123E0,5.096712112E0,8.738588333E0
7.008426650E-1,1.502692580E0,4.929214478E0,8.757730484E0
7.029615190E-1,1.536192179E0,4.871787071E0,8.767302513E0
7.050803730E-1,1.459621787E0,4.953142643E0,8.772088051E0
7.071992270E-1,1.354337573E0,5.020142078E0,8.757730484E0
7.093180810E-1,1.292124271E0,5.096712112E0,8.733802795E0
7.114368830E-1,1.229910851E0,5.115854740E0,8.709874153E0
7.135557370E-1,1.162911773E0,5.154139996E0,8.714659691E0
7.156745920E-1,1.115055323E0,5.173282623E0,8.724231720E0
7.177933940E-1,1.043270707E0,5.192425251E0,8.724231720E0
7.199122480E-1,9.762716293E-1,5.182853699E0,8.719446182E0
7.220311020E-1,9.188438654E-1,5.187639713E0,8.714659691E0
7.241499560E-1,8.853443861E-1,5.168497086E0,8.652446747E0
7.262688100E-1,8.709874153E-1,5.149354458E0,8.652446747E0
7.283876120E-1,8.949156404E-1,5.168497086E0,8.604590416E0
7.305064670E-1,9.236295223E-1,5.173282623E0,8.599804878E0
7.326253210E-1,9.379864931E-1,5.178068161E0,8.566305161E0
7.347441750E-1,9.810572863E-1,5.168497086E0,8.547162056E0
7.368629770E-1,1.028913736E0,5.182853699E0,8.504091263E0
7.389818310E-1,1.052842021E0,5.163711071E0,8.499305725E0
7.411006850E-1,1.095912814E0,5.163711071E0,8.446663857E0
7.432195400E-1,1.143769264E0,5.163711071E0,8.408378601E0
7.453383420E-1,1.182054400E0,5.149354458E0,8.384450912E0
7.474571960E-1,1.239482164E0,5.134997368E0,8.365307808E0
7.495760500E-1,1.292124271E0,5.125426292E0,8.350951195E0
7.516949040E-1,1.330409408E0,5.125426292E0,8.288737297E0
7.538137060E-1,1.378265858E0,5.120640278E0,8.264809608E0
7.559325600E-1,1.430907965E0,5.125426292E0,8.221738815E0
7.580514150E-1,1.450050473E0,5.130211830E0,8.178668022E0
7.601702690E-1,1.483550072E0,5.154139996E0,8.149953842E0
7.622890710E-1,1.517049551E0,5.139782906E0,8.130811691E0
7.644079250E-1,1.545763373E0,5.154139996E0,8.097311974E0
7.665267790E-1,1.555334687E0,5.168497086E0,8.082955360E0
7.686456330E-1,1.536192179E0,5.168497086E0,8.068597794E0
7.707644870E-1,1.555334687E0,5.206781864E0,8.049455643E0
7.728832900E-1,1.545763373E0,5.225924492E0,8.011170387E0
7.750021440E-1,1.526620865E0,5.235496044E0,8.015955925E0
7.771209980E-1,1.521835208E0,5.273781300E0,7.987242222E0
7.792398520E-1,1.493121386E0,5.292923450E0,7.972885132E0
7.813586540E-1,1.488335729E0,5.292923450E0,7.982456207E0
7.834775080E-1,1.464407444E0,5.316852093E0,8.015955925E0
7.855963620E-1,1.435693622E0,5.350351334E0,8.030312538E0
7.877152170E-1,1.426122308E0,5.379065514E0,8.039883614E0
7.898340190E-1,1.421336651E0,5.388636589E0,8.039883614E0
7.919528730E-1,1.411765337E0,5.412564754E0,8.068597794E0
7.940717270E-1,1.411765337E0,5.431707382E0,8.106883049E0
7.961905810E-1,1.397408366E0,5.446064472E0,8.154739380E0
7.983094350E-1,1.392622828E0,5.441278458E0,8.178668022E0
8.004282370E-1,1.383051515E0,5.446064472E0,8.212167740E0
8.025470920E-1,1.387837172E0,5.460421085E0,8.216953278E0
8.046659460E-1,1.383051515E0,5.465207100E0,8.236095428E0
8.067847480E-1,1.373480201E0,5.441278458E0,8.260024071E0
8.089036020E-1,1.378265858E0,5.436492920E0,8.274380684E0
8.110224560E-1,1.392622828E0,5.426921844E0,8.312665939E0
8.131413100E-1,1.392622828E0,5.407779217E0,8.346165657E0
8.152601650E-1,1.411765337E0,5.393422127E0,8.379665375E0
8.173789670E-1,1.430907965E0,5.374279499E0,8.403593063E0
8.194978210E-1,1.440479279E0,5.350351334E0,8.441878319E0
8.216166750E-1,1.469193101E0,5.312066078E0,8.437092781E0
8.237355290E-1,1.493121386E0,5.307280540E0,8.470592499E0
8.258543310E-1,1.502692580E0,5.297709465E0,8.480163574E0
8.279731850E-1,1.512263894E0,5.273781300E0,8.484949112E0
8.300920400E-1,1.536192179E0,5.254638672E0,8.494520187E0
8.322108940E-1,1.550549030E0,5.225924492E0,8.494520187E0
8.343297480E-1,1.564906001E0,5.192425251E0,8.528019905E0
8.364485500E-1,1.579262972E0,5.187639713E0,8.523234367E0
8.385674040E-1,1.593619823E0,5.187639713E0,8.537590981E0
8.406862580E-1,1.584048629E0,5.187639713E0,8.561519623E0
8.428050600E-1,1.574477315E0,5.168497086E0,8.575876236E0
8.449239150E-1,1.569691658E0,5.168497086E0,8.595019341E0
8.470427690E-1,1.550549030E0,5.168497086E0,8.609375954E0
8.491616230E-1,1.536192179E0,5.149354458E0,8.618947029E0
8.512804770E-1,1.521835208E0,5.158925533E0,8.604590416E0
8.533992790E-1,1.507478237E0,5.173282623E0,8.604590416E0
8.555181330E-1,1.488335729E0,5.144568920E0,8.595019341E0
8.576369870E-1,1.469193101E0,5.149354458E0,8.590232849E0
8.597558420E-1,1.454836130E0,5.163711071E0,8.551948547E0
8.618746440E-1,1.445264935E0,5.158925533E0,8.518448830E0
8.639934980E-1,1.435693622E0,5.163711071E0,8.480163574E0
8.661123520E-1,1.416550994E0,5.168497086E0,8.446663857E0
8.682312060E-1,1.406979680E0,5.178068161E0,8.384450912E0
8.703500080E-1,1.411765337E0,5.197210789E0,8.346165657E0
8.724688620E-1,1.397408366E0,5.206781864E0,8.283951759E0
8.745877170E-1,1.383051515E0,5.235496044E0,8.260024071E0
8.767065710E-1,1.387837172E0,5.249852657E0,8.207381248E0
8.788254250E-1,1.359123230E0,5.245067120E0,8.159524918E0
8.809442270E-1,1.344766378E0,5.249852657E0,8.106883049E0
8.830630810E-1,1.320838094E0,5.259424210E0,8.078168869E0
8.851819350E-1,1.316052437E0,5.297709465E0,8.030312538E0
8.873007900E-1,1.301695466E0,5.288137913E0,8.020741463E0
8.894195920E-1,1.282552958E0,5.283352375E0,7.987242222E0
8.915384460E-1,1.292124271E0,5.254638672E0,7.987242222E0
8.936573000E-1,1.296909928E0,5.245067120E0,7.982456207E0
8.957761540E-1,1.292124271E0,5.249852657E0,7.972885132E0
8.978950080E-1,1.301695466E0,5.225924492E0,7.977670670E0
9.000138100E-1,1.301695466E0,5.211567879E0,7.968099594E0
9.021326650E-1,1.325623751E0,5.197210789E0,7.953742504E0
9.042515190E-1,1.335195065E0,5.206781864E0,7.982456207E0
9.063703730E-1,1.387837172E0,5.187639713E0,8.001599312E0
9.084891750E-1,1.416550994E0,5.182853699E0,8.030312538E0
9.106080290E-1,1.440479279E0,5.187639713E0,8.030312538E0
9.127268830E-1,1.464407444E0,5.187639713E0,8.063812256E0
9.148457370E-1,1.473978758E0,5.187639713E0,8.059026718E0
9.169645400E-1,1.502692580E0,5.206781864E0,8.082955360E0
9.190833940E-1,1.488335729E0,5.235496044E0,8.102097511E0
9.212022480E-1,1.478764415E0,5.254638672E0,8.111668587E0
9.233211020E-1,1.464407444E0,5.278566837E0,8.116454124E0
9.254399560E-1,1.459621787E0,5.297709465E0,8.140382767E0
9.275587580E-1,1.450050473E0,5.331208706E0,8.135597229E0
9.296776120E-1,1.450050473E0,5.340780258E0,8.106883049E0
9.317964670E-1,1.435693622E0,5.350351334E0,8.092526436E0
9.339153210E-1,1.416550994E0,5.374279499E0,8.078168869E0
9.360341230E-1,1.397408366E0,5.393422127E0,8.059026718E0
9.381529770E-1,1.397408366E0,5.398207664E0,8.044670105E0
9.402718310E-1,1.363908887E0,5.407779217E0,8.054241180E0
9.423906850E-1,1.378265858E0,5.398207664E0,8.015955925E0
9.445094870E-1,1.378265858E0,5.407779217E0,8.006384850E0
9.466283420E-1,1.363908887E0,5.398207664E0,7.992027760E0
9.487471960E-1,1.344766378E0,5.402993679E0,7.977670670E0
9.508660500E-1,1.349551916E0,5.402993679E0,7.958528042E0
9.529849040E-1,1.349551916E0,5.379065514E0,7.939385414E0
9.551037060E-1,1.349551916E0,5.369493961E0,7.925028801E0
9.572225600E-1,1.359123230E0,5.355136871E0,7.901100159E0
9.593414150E-1,1.359123230E0,5.340780258E0,7.886743546E0
9.614602690E-1,1.349551916E0,5.321637630E0,7.881958008E0
9.635790710E-1,1.383051515E0,5.307280540E0,7.867600918E0
9.656979250E-1,1.383051515E0,5.288137913E0,7.853243828E0
9.678167790E-1,1.392622828E0,5.278566837E0,7.862815380E0
9.699356330E-1,1.402194023E0,5.283352375E0,7.877171993E0
9.720544350E-1,1.383051515E0,5.273781300E0,7.891529083E0
9.741732900E-1,1.387837172E0,5.259424210E0,7.877171993E0
9.762921440E-1,1.378265858E0,5.259424210E0,7.886743546E0
9.784109980E-1,1.359123230E0,5.245067120E0,7.891529083E0
9.805298000E-1,1.344766378E0,5.245067120E0,7.886743546E0
9.826486540E-1,1.316052437E0,5.249852657E0,7.877171993E0
9.847675080E-1,1.301695466E0,5.235496044E0,7.886743546E0
9.868863620E-1,1.268195987E0,5.225924492E0,7.896314621E0
9.890052170E-1,1.249053478E0,5.221138954E0,7.896314621E0
9.911240190E-1,1.229910851E0,5.197210789E0,7.877171993E0
9.932428730E-1,1.205982566E0,5.197210789E0,7.853243828E0
9.953617270E-1,1.186840057E0,5.182853699E0,7.838887215E0
9.974805810E-1,1.167697430E0,5.187639713E0,7.800601959E0
9.995993830E-1,1.158126116E0,5.168497086E0,7.795815945E0
1.001718237E0,1.158126116E0,5.178068161E0,7.767102242E0
1.003837092E0,1.153340459E0,5.173282623E0,7.747959614E0
1.005955946E0,1.153340459E0,5.158925533E0,7.738388538E0
1.008074748E0,1.153340459E0,5.158925533E0,7.728816986E0
1.010193602E0,1.186840057E0,5.144568920E0,7.738388538E0
1.012312456E0,1.191625714E0,5.144568920E0,7.747959614E0
1.014431310E0,1.182054400E0,5.130211830E0,7.733603001E0
1.016550112E0,1.186840057E0,5.115854740E0,7.757531166E0
1.018668967E0,1.205982566E0,5.106283665E0,7.752745152E0
1.020787821E0,1.205982566E0,5.087141037E0,7.757531166E0
1.022906675E0,1.229910851E0,5.096712112E0,7.795815945E0
1.025025529E0,1.249053478E0,5.091926575E0,7.800601959E0
1.027144331E0,1.306481123E0,5.106283665E0,7.819744587E0
1.029263185E0,1.330409408E0,5.091926575E0,7.824530125E0
1.031382040E0,1.368694544E0,5.120640278E0,7.872386456E0
1.033500894E0,1.397408366E0,5.130211830E0,7.886743546E0
1.035619696E0,1.440479279E0,5.158925533E0,7.891529083E0
1.037738550E0,1.473978758E0,5.173282623E0,7.905886173E0
1.039857404E0,1.526620865E0,5.187639713E0,7.910671711E0
1.041976258E0,1.579262972E0,5.225924492E0,7.910671711E0
1.044095060E0,1.622333765E0,5.254638672E0,7.915457249E0
1.046213915E0,1.670190215E0,5.273781300E0,7.920242786E0
1.048332769E0,1.689332843E0,5.326423168E0,7.910671711E0
1.050451623E0,1.708475351E0,5.355136871E0,7.896314621E0
1.052570425E0,1.746760488E0,5.388636589E0,7.901100159E0
1.054689279E0,1.746760488E0,5.417350292E0,7.910671711E0
1.056808133E0,1.751546144E0,5.446064472E0,7.891529083E0
1.058926987E0,1.746760488E0,5.484349728E0,7.905886173E0
1.061045842E0,1.751546144E0,5.517848969E0,7.891529083E0
1.063164696E0,1.756331801E0,5.513063431E0,7.867600918E0
1.065283498E0,1.761117458E0,5.546562672E0,7.853243828E0
1.067402352E0,1.770688772E0,5.565705299E0,7.848458290E0
1.069521206E0,1.789831281E0,5.570491314E0,7.843672752E0
1.071640060E0,1.808973908E0,5.565705299E0,7.834101200E0
1.073758862E0,1.808973908E0,5.575276852E0,7.819744587E0
1.075877717E0,1.837687731E0,5.565705299E0,7.810173035E0
1.077996519E0,1.847259045E0,5.560919762E0,7.795815945E0
1.080115425E0,1.866401672E0,5.570491314E0,7.791030407E0
1.082234227E0,1.880758643E0,5.589633465E0,7.814958572E0
1.084353081E0,1.895115495E0,5.560919762E0,7.814958572E0
1.086471935E0,1.919043779E0,5.551348686E0,7.834101200E0
1.088590790E0,1.947757602E0,5.570491314E0,7.843672752E0
1.090709592E0,1.938186288E0,5.560919762E0,7.867600918E0
1.092828446E0,1.962114573E0,5.556134224E0,7.872386456E0
1.094947300E0,1.966900229E0,5.575276852E0,7.877171993E0
1.097066154E0,1.966900229E0,5.556134224E0,7.901100159E0
1.099185008E0,1.976471543E0,5.584847927E0,7.925028801E0
1.101303810E0,1.990828395E0,5.551348686E0,7.948956966E0
1.103422665E0,2.009970903E0,5.556134224E0,7.996813297E0
1.105541519E0,2.029113531E0,5.551348686E0,8.039883614E0
1.107660373E0,2.043470621E0,5.551348686E0,8.102097511E0
1.109779175E0,2.062613010E0,5.532206059E0,8.121239662E0
1.111898029E0,2.072184324E0,5.508277893E0,8.154739380E0
1.114016883E0,2.076970100E0,5.503491879E0,8.188239098E0
1.116135737E0,2.096112728E0,5.513063431E0,8.245666504E0
1.118254592E0,2.086541414E0,5.493920803E0,8.279166222E0
1.120373394E0,2.072184324E0,5.489135265E0,8.312665939E0
1.122492248E0,2.086541414E0,5.469992638E0,8.350951195E0
1.124611102E0,2.076970100E0,5.460421085E0,8.384450912E0
1.126729956E0,2.072184324E0,5.441278458E0,8.403593063E0
1.128848758E0,2.057827473E0,5.412564754E0,8.413164139E0
1.130967612E0,2.043470621E0,5.402993679E0,8.422736168E0
1.133086467E0,2.019542217E0,5.393422127E0,8.461020470E0
1.135205321E0,2.014756680E0,5.369493961E0,8.461020470E0
1.137324175E0,1.981257200E0,5.340780258E0,8.494520187E0
1.139442977E0,1.938186288E0,5.335994720E0,8.508877754E0
1.141561831E0,1.895115495E0,5.316852093E0,8.513663292E0
1.143680685E0,1.866401672E0,5.335994720E0,8.513663292E0
1.145799540E0,1.837687731E0,5.331208706E0,8.556734085E0
1.147918342E0,1.794616938E0,5.335994720E0,8.580661774E0
1.150037196E0,1.765903115E0,5.335994720E0,8.590232849E0
1.152156050E0,1.718046665E0,5.345565796E0,8.604590416E0
1.154274904E0,1.684547186E0,5.364708424E0,8.599804878E0
1.156393706E0,1.660618901E0,5.340780258E0,8.609375954E0
1.158512560E0,1.646261930E0,5.335994720E0,8.590232849E0
1.160631415E0,1.627119422E0,5.307280540E0,8.604590416E0
1.162750269E0,1.617548108E0,5.288137913E0,8.580661774E0
1.164869071E0,1.627119422E0,5.278566837E0,8.566305161E0
1.166987925E0,1.617548108E0,5.268995285E0,8.532805443E0
1.169106779E0,1.641476393E0,5.259424210E0,8.528019905E0
1.171225633E0,1.665404558E0,5.245067120E0,8.504091263E0
1.173344487E0,1.689332843E0,5.235496044E0,8.465806961E0
1.175463290E0,1.708475351E0,5.230710506E0,8.470592499E0
1.177582144E0,1.732403636E0,5.259424210E0,8.456234932E0
1.179700998E0,1.746760488E0,5.259424210E0,8.441878319E0
1.181819852E0,1.804188251E0,5.249852657E0,8.446663857E0
1.183938706E0,1.832902193E0,5.264209747E0,8.432307243E0
1.186057508E0,1.875972986E0,5.273781300E0,8.417949677E0
1.188176362E0,1.904686809E0,5.264209747E0,8.403593063E0
1.190295217E0,1.933400750E0,5.278566837E0,8.394021988E0
1.192414071E0,1.981257200E0,5.292923450E0,8.413164139E0
1.194532873E0,2.005185366E0,5.297709465E0,8.394021988E0
1.196651727E0,2.053041935E0,5.302495003E0,8.408378601E0
1.198770581E0,2.081755638E0,5.316852093E0,8.389236450E0
1.200889435E0,2.081755638E0,5.321637630E0,8.389236450E0
1.203008290E0,2.086541414E0,5.345565796E0,8.365307808E0
1.205127092E0,2.100898266E0,5.335994720E0,8.341380119E0
1.207245946E0,2.105684042E0,5.321637630E0,8.341380119E0
1.209364800E0,2.115255117E0,5.321637630E0,8.293522835E0
1.211483654E0,2.105684042E0,5.316852093E0,8.264809608E0
1.213602456E0,2.096112728E0,5.321637630E0,8.226524353E0
1.215721310E0,2.086541414E0,5.312066078E0,8.193024635E0
1.217840165E0,2.076970100E0,5.292923450E0,8.159524918E0
1.219959019E0,2.067398787E0,5.297709465E0,8.121239662E0
1.222077821E0,2.043470621E0,5.302495003E0,8.087740898E0
1.224196675E0,2.014756680E0,5.297709465E0,8.030312538E0
1.226315529E0,2.000399828E0,5.268995285E0,8.001599312E0
1.228434383E0,1.976471543E0,5.264209747E0,7.958528042E0
1.230553237E0,1.952543259E0,5.254638672E0,7.925028801E0
1.232672040E0,1.923829436E0,5.240281582E0,7.862815380E0
1.234790894E0,1.885544300E0,5.230710506E0,7.843672752E0
1.236909748E0,1.847259045E0,5.235496044E0,7.824530125E0
1.239028602E0,1.823330879E0,5.225924492E0,7.776673794E0
1.241147404E0,1.794616938E0,5.230710506E0,7.738388538E0
1.243266258E0,1.761117458E0,5.235496044E0,7.700103283E0
1.245385112E0,1.722832322E0,5.254638672E0,7.666603565E0
1.247503967E0,1.698904037E0,5.264209747E0,7.652246952E0
1.249622821E0,1.679761529E0,5.254638672E0,7.618747234E0
1.251741623E0,1.651047587E0,5.249852657E0,7.628318787E0
1.253860477E0,1.622333765E0,5.268995285E0,7.590033531E0
1.255979331E0,1.607976794E0,5.278566837E0,7.585247993E0
1.258098185E0,1.598405480E0,5.278566837E0,7.585247993E0
1.260216987E0,1.593619823E0,5.283352375E0,7.618747234E0
1.262335842E0,1.588834286E0,5.292923450E0,7.623532772E0
1.264454696E0,1.593619823E0,5.292923450E0,7.657032490E0
1.266573550E0,1.588834286E0,5.288137913E0,7.661818027E0
1.268692404E0,1.603191137E0,5.278566837E0,7.671389580E0
1.270811206E0,1.612762451E0,5.288137913E0,7.704888821E0
1.272930060E0,1.631905079E0,5.273781300E0,7.724031448E0
1.275048915E0,1.651047587E0,5.259424210E0,7.738388538E0
1.277167769E0,1.670190215E0,5.240281582E0,7.776673794E0
1.279286571E0,1.698904037E0,5.235496044E0,7.791030407E0
1.281405425E0,1.708475351E0,5.211567879E0,7.805387497E0
1.283524279E0,1.737189293E0,5.187639713E0,7.824530125E0
1.285643133E0,1.727617979E0,5.187639713E0,7.838887215E0
1.287761987E0,1.746760488E0,5.158925533E0,7.862815380E0
1.289880790E0,1.737189293E0,5.154139996E0,7.858029366E0
1.291999644E0,1.737189293E0,5.144568920E0,7.891529083E0
