
time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,I,Latitude,Longitude,Speed (m/s),
13:21:27:479,-0.1622,0.2748,1.1383,-0.6055,-0.1959,2.1102,-0.1345,0.8920,0.8314,108.0000,50.37562931,16.28175891,0.00000000,
13:21:27:522,-0.0919,0.2625,1.0922,-0.6055,-0.1959,2.1102,-0.1345,0.8920,0.8314,108.0000,50.37562931,16.28175891,0.00000000,
13:21:27:527,-0.0919,0.2625,1.0922,-0.6055,-0.1959,2.1102,-0.1345,0.8920,0.8314,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:531,-0.0919,0.2625,1.0922,-0.6055,-0.1959,2.1102,-0.1002,0.8731,1.0146,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:548,-0.0919,0.2625,1.0922,-0.0929,-0.1957,1.4253,-0.1002,0.8731,1.0146,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:591,-0.1897,0.2920,0.8155,-0.0929,-0.1957,1.4253,-0.1002,0.8731,1.0146,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:598,-0.1897,0.2920,0.8155,-0.0929,-0.1957,1.4253,-0.1103,0.7240,1.0701,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:616,-0.1897,0.2920,0.8155,0.0209,-0.3241,0.1231,-0.1103,0.7240,1.0701,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:658,-0.1361,0.2802,1.0575,0.0209,-0.3241,0.1231,-0.1103,0.7240,1.0701,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:666,-0.1361,0.2802,1.0575,0.0209,-0.3241,0.1231,-0.3522,-0.0680,0.7191,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:684,-0.1361,0.2802,1.0575,-0.5269,0.2197,-1.1583,-0.3522,-0.0680,0.7191,126.9675,50.37562931,16.28175891,0.00000000,
13:21:27:689,-0.1361,0.2802,1.0575,-0.5269,0.2197,-1.1583,-0.3522,-0.0680,0.7191,154.9800,50.37562931,16.28175891,0.00000000,
13:21:27:725,-0.1716,0.2174,1.0648,-0.5269,0.2197,-1.1583,-0.3522,-0.0680,0.7191,154.9800,50.37562931,16.28175891,0.00000000,
13:21:27:735,-0.1716,0.2174,1.0648,-0.5269,0.2197,-1.1583,0.1590,0.5742,0.1880,154.9800,50.37562931,16.28175891,0.00000000,
13:21:27:752,-0.1716,0.2174,1.0648,0.3830,-0.3473,1.6521,0.1590,0.5742,0.1880,154.9800,50.37562931,16.28175891,0.00000000,
13:21:27:794,-0.2393,0.2027,0.7754,0.3830,-0.3473,1.6521,0.1590,0.5742,0.1880,154.9800,50.37562931,16.28175891,0.00000000,
13:21:27:802,-0.2393,0.2027,0.7754,0.3830,-0.3473,1.6521,0.3172,0.4604,0.0634,154.9800,50.37562931,16.28175891,0.00000000,
13:21:27:819,-0.2393,0.2027,0.7754,-0.2480,-0.9404,-0.4071,0.3172,0.4604,0.0634,154.9800,50.37562931,16.28175891,0.00000000,
13:21:27:845,-0.2393,0.2027,0.7754,-0.2480,-0.9404,-0.4071,0.3172,0.4604,0.0634,175.0275,50.37562931,16.28175891,0.00000000,
13:21:27:862,-0.2408,0.2166,0.7938,-0.2480,-0.9404,-0.4071,0.3172,0.4604,0.0634,175.0275,50.37562931,16.28175891,0.00000000,
13:21:27:869,-0.2408,0.2166,0.7938,-0.2480,-0.9404,-0.4071,0.2532,0.2434,0.0704,175.0275,50.37562931,16.28175891,0.00000000,
13:21:27:891,-0.2408,0.2166,0.7938,-0.3874,-0.9976,-1.6563,0.2532,0.2434,0.0704,175.0275,50.37562931,16.28175891,0.00000000,
13:21:27:929,-0.2135,0.2389,0.8427,-0.3874,-0.9976,-1.6563,0.2532,0.2434,0.0704,175.0275,50.37562931,16.28175891,0.00000000,
13:21:27:938,-0.2135,0.2389,0.8427,-0.3874,-0.9976,-1.6563,0.1182,-0.0828,0.0072,175.0275,50.37562931,16.28175891,0.00000000,
13:21:27:956,-0.2135,0.2389,0.8427,-0.3231,-0.7071,-1.0736,0.1182,-0.0828,0.0072,175.0275,50.37562931,16.28175891,0.00000000,
13:21:27:996,-0.1602,0.2518,0.9903,-0.3231,-0.7071,-1.0736,0.1182,-0.0828,0.0072,175.0275,50.37562931,16.28175891,0.00000000,
13:21:28:004,-0.1602,0.2518,0.9903,-0.3231,-0.7071,-1.0736,-0.0921,-0.4154,-0.1962,175.0275,50.37562931,16.28175891,0.00000000,
13:21:28:006,-0.1602,0.2518,0.9903,-0.3231,-0.7071,-1.0736,-0.0921,-0.4154,-0.1962,181.9800,50.37562931,16.28175891,0.00000000,
13:21:28:022,-0.1602,0.2518,0.9903,-0.1822,-0.3752,-0.3373,-0.0921,-0.4154,-0.1962,181.9800,50.37562931,16.28175891,0.00000000,
13:21:28:065,-0.1892,0.2593,1.0323,-0.1822,-0.3752,-0.3373,-0.0921,-0.4154,-0.1962,181.9800,50.37562931,16.28175891,0.00000000,
13:21:28:074,-0.1892,0.2593,1.0323,-0.1822,-0.3752,-0.3373,-0.1819,-0.1640,-0.3963,181.9800,50.37562931,16.28175891,0.00000000,
13:21:28:091,-0.1892,0.2593,1.0323,0.1527,-0.1184,0.8378,-0.1819,-0.1640,-0.3963,181.9800,50.37562931,16.28175891,0.00000000,
13:21:28:132,-0.1570,0.2617,1.0418,0.1527,-0.1184,0.8378,-0.1819,-0.1640,-0.3963,181.9800,50.37562931,16.28175891,0.00000000,
13:21:28:141,-0.1570,0.2617,1.0418,0.1527,-0.1184,0.8378,-0.2657,-0.3650,-0.4271,181.9800,50.37562931,16.28175891,0.00000000,
13:21:28:158,-0.1570,0.2617,1.0418,-0.2747,0.1925,0.6168,-0.2657,-0.3650,-0.4271,181.9800,50.37562931,16.28175891,0.00000000,
13:21:28:165,-0.1570,0.2617,1.0418,-0.2747,0.1925,0.6168,-0.2657,-0.3650,-0.4271,175.9725,50.37562931,16.28175891,0.00000000,
13:21:28:200,-0.0891,0.2514,1.2075,-0.2747,0.1925,0.6168,-0.2657,-0.3650,-0.4271,175.9725,50.37562931,16.28175891,0.00000000,
13:21:28:208,-0.0891,0.2514,1.2075,-0.2747,0.1925,0.6168,-0.3319,-0.2011,-0.3506,175.9725,50.37562931,16.28175891,0.00000000,
13:21:28:226,-0.0891,0.2514,1.2075,0.2093,0.3160,1.1654,-0.3319,-0.2011,-0.3506,175.9725,50.37562931,16.28175891,0.00000000,
13:21:28:269,-0.0644,0.2144,1.1881,0.2093,0.3160,1.1654,-0.3319,-0.2011,-0.3506,175.9725,50.37562931,16.28175891,0.00000000,
13:21:28:277,-0.0644,0.2144,1.1881,0.2093,0.3160,1.1654,0.2085,-0.0577,-0.1191,175.9725,50.37562931,16.28175891,0.00000000,
13:21:28:294,-0.0644,0.2144,1.1881,0.6881,-0.1171,2.3309,0.2085,-0.0577,-0.1191,175.9725,50.37562931,16.28175891,0.00000000,
13:21:28:326,-0.0644,0.2144,1.1881,0.6881,-0.1171,2.3309,0.2085,-0.0577,-0.1191,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:336,0.0016,0.2611,0.8987,0.6881,-0.1171,2.3309,0.2085,-0.0577,-0.1191,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:344,0.0016,0.2611,0.8987,0.6881,-0.1171,2.3309,0.6376,-0.1368,0.0886,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:361,0.0016,0.2611,0.8987,0.7279,-0.6429,0.9211,0.6376,-0.1368,0.0886,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:407,-0.0088,0.3207,0.6799,0.7279,-0.6429,0.9211,0.6376,-0.1368,0.0886,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:412,-0.0088,0.3207,0.6799,0.7279,-0.6429,0.9211,0.2992,-0.2654,-0.1796,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:429,-0.0088,0.3207,0.6799,1.1026,-0.0103,-1.9453,0.2992,-0.2654,-0.1796,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:472,-0.0852,0.3134,0.8271,1.1026,-0.0103,-1.9453,0.2992,-0.2654,-0.1796,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:479,-0.0852,0.3134,0.8271,1.1026,-0.0103,-1.9453,-0.0003,-0.1686,-0.1732,169.0200,50.37562931,16.28175891,0.00000000,
13:21:28:487,-0.0852,0.3134,0.8271,1.1026,-0.0103,-1.9453,-0.0003,-0.1686,-0.1732,158.0175,50.37562931,16.28175891,0.00000000,
13:21:28:497,-0.0852,0.3134,0.8271,0.3524,0.1790,-2.3451,-0.0003,-0.1686,-0.1732,158.0175,50.37562931,16.28175891,0.00000000,
13:21:28:540,-0.0920,0.3481,0.8667,0.3524,0.1790,-2.3451,-0.0003,-0.1686,-0.1732,158.0175,50.37562931,16.28175891,0.00000000,
13:21:28:548,-0.0920,0.3481,0.8667,0.3524,0.1790,-2.3451,0.1797,0.0101,-0.0776,158.0175,50.37562931,16.28175891,0.00000000,
13:21:28:564,-0.0920,0.3481,0.8667,0.0417,0.1512,-0.6134,0.1797,0.0101,-0.0776,158.0175,50.37562931,16.28175891,0.00000000,
13:21:28:607,-0.1397,0.3736,0.8632,0.0417,0.1512,-0.6134,0.1797,0.0101,-0.0776,158.0175,50.37562931,16.28175891,0.00000000,
13:21:28:616,-0.1397,0.3736,0.8632,0.0417,0.1512,-0.6134,-0.0342,0.2375,0.1052,158.0175,50.37562931,16.28175891,0.00000000,
13:21:28:633,-0.1397,0.3736,0.8632,-0.1019,0.4572,-0.7876,-0.0342,0.2375,0.1052,158.0175,50.37562931,16.28175891,0.00000000,
13:21:28:645,-0.1397,0.3736,0.8632,-0.1019,0.4572,-0.7876,-0.0342,0.2375,0.1052,159.9750,50.37562931,16.28175891,0.00000000,
13:21:28:675,-0.1890,0.3722,0.9278,-0.1019,0.4572,-0.7876,-0.0342,0.2375,0.1052,159.9750,50.37562931,16.28175891,0.00000000,
13:21:28:684,-0.1890,0.3722,0.9278,-0.1019,0.4572,-0.7876,-0.0168,0.2095,0.4429,159.9750,50.37562931,16.28175891,0.00000000,
13:21:28:700,-0.1890,0.3722,0.9278,-0.5448,0.5332,-0.3315,-0.0168,0.2095,0.4429,159.9750,50.37562931,16.28175891,0.00000000,
13:21:28:744,-0.1365,0.3733,0.9705,-0.5448,0.5332,-0.3315,-0.0168,0.2095,0.4429,159.9750,50.37562931,16.28175891,0.00000000,
13:21:28:752,-0.1365,0.3733,0.9705,-0.5448,0.5332,-0.3315,-0.0260,-0.0505,0.7066,159.9750,50.37562931,16.28175891,0.00000000,
13:21:28:768,-0.1365,0.3733,0.9705,-0.8186,0.4130,0.2285,-0.0260,-0.0505,0.7066,159.9750,50.37562931,16.28175891,0.00000000,
13:21:28:806,-0.1365,0.3733,0.9705,-0.8186,0.4130,0.2285,-0.0260,-0.0505,0.7066,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:811,-0.0478,0.2940,1.0599,-0.8186,0.4130,0.2285,-0.0260,-0.0505,0.7066,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:821,-0.0478,0.2940,1.0599,-0.8186,0.4130,0.2285,-0.2474,-0.2815,0.6495,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:838,-0.0478,0.2940,1.0599,-0.2633,0.3970,0.5965,-0.2474,-0.2815,0.6495,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:878,-0.1597,0.2155,0.8726,-0.2633,0.3970,0.5965,-0.2474,-0.2815,0.6495,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:887,-0.1597,0.2155,0.8726,-0.2633,0.3970,0.5965,0.0289,0.7747,0.7495,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:905,-0.1597,0.2155,0.8726,0.4486,-0.7556,0.9266,0.0289,0.7747,0.7495,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:946,-0.2002,0.2113,0.9535,0.4486,-0.7556,0.9266,0.0289,0.7747,0.7495,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:962,-0.2002,0.2113,0.9535,0.4486,-0.7556,0.9266,-0.4117,-0.1616,0.9740,164.0250,50.37562931,16.28175891,0.00000000,
13:21:28:966,-0.2002,0.2113,0.9535,0.4486,-0.7556,0.9266,-0.4117,-0.1616,0.9740,165.9825,50.37562931,16.28175891,0.00000000,
13:21:28:971,-0.2002,0.2113,0.9535,-1.3798,-0.6025,-1.4312,-0.4117,-0.1616,0.9740,165.9825,50.37562931,16.28175891,0.00000000,
13:21:29:014,-0.0964,0.1566,1.2024,-1.3798,-0.6025,-1.4312,-0.4117,-0.1616,0.9740,165.9825,50.37562931,16.28175891,0.00000000,
13:21:29:022,-0.0964,0.1566,1.2024,-1.3798,-0.6025,-1.4312,0.0924,0.2421,0.8008,165.9825,50.37562931,16.28175891,0.00000000,
13:21:29:039,-0.0964,0.1566,1.2024,-0.4589,-1.0694,1.7526,0.0924,0.2421,0.8008,165.9825,50.37562931,16.28175891,0.00000000,
13:21:29:081,-0.1094,0.1836,0.8719,-0.4589,-1.0694,1.7526,0.0924,0.2421,0.8008,165.9825,50.37562931,16.28175891,0.00000000,
13:21:29:089,-0.1094,0.1836,0.8719,-0.4589,-1.0694,1.7526,0.0542,0.4502,0.4319,165.9825,50.37562931,16.28175891,0.00000000,
13:21:29:107,-0.1094,0.1836,0.8719,0.0575,-1.1507,1.0614,0.0542,0.4502,0.4319,165.9825,50.37562931,16.28175891,0.00000000,
13:21:29:124,-0.1094,0.1836,0.8719,0.0575,-1.1507,1.0614,0.0542,0.4502,0.4319,162.0000,50.37562931,16.28175891,0.00000000,
13:21:29:150,-0.0794,0.1752,0.9429,0.0575,-1.1507,1.0614,0.0542,0.4502,0.4319,162.0000,50.37562931,16.28175891,0.00000000,
13:21:29:158,-0.0794,0.1752,0.9429,0.0575,-1.1507,1.0614,-0.1173,-0.0018,-0.0008,162.0000,50.37562931,16.28175891,0.00000000,
13:21:29:175,-0.0794,0.1752,0.9429,0.0962,-0.7502,-0.9425,-0.1173,-0.0018,-0.0008,162.0000,50.37562931,16.28175891,0.00000000,
13:21:29:218,0.0160,0.1966,1.0052,0.0962,-0.7502,-0.9425,-0.1173,-0.0018,-0.0008,162.0000,50.37562931,16.28175891,0.00000000,
13:21:29:226,0.0160,0.1966,1.0052,0.0962,-0.7502,-0.9425,0.0049,-0.4662,-0.6347,162.0000,50.37562931,16.28175891,0.00000000,
13:21:29:244,0.0160,0.1966,1.0052,0.3606,-0.6630,0.0604,0.0049,-0.4662,-0.6347,162.0000,50.37562931,16.28175891,0.00000000,
13:21:29:286,0.0160,0.1966,1.0052,0.3606,-0.6630,0.0604,0.0049,-0.4662,-0.6347,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:290,-0.1328,0.1499,1.0093,0.3606,-0.6630,0.0604,0.0049,-0.4662,-0.6347,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:294,-0.1328,0.1499,1.0093,0.3606,-0.6630,0.0604,0.1124,-0.0389,-0.4833,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:311,-0.1328,0.1499,1.0093,0.7333,-0.6415,0.8126,0.1124,-0.0389,-0.4833,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:353,-0.1209,0.1999,0.9450,0.7333,-0.6415,0.8126,0.1124,-0.0389,-0.4833,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:361,-0.1209,0.1999,0.9450,0.7333,-0.6415,0.8126,-0.4980,-0.5745,0.7152,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:379,-0.1209,0.1999,0.9450,-1.5646,-0.4018,-0.3259,-0.4980,-0.5745,0.7152,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:421,0.2058,0.2629,1.1361,-1.5646,-0.4018,-0.3259,-0.4980,-0.5745,0.7152,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:429,0.2058,0.2629,1.1361,-1.5646,-0.4018,-0.3259,0.4775,-1.1846,0.4942,153.0225,50.37562931,16.28175891,0.00000000,
13:21:29:445,0.2058,0.2629,1.1361,-1.5646,-0.4018,-0.3259,0.4775,-1.1846,0.4942,138.9825,50.37562931,16.28175891,0.00000000,
13:21:29:448,0.2058,0.2629,1.1361,-0.3874,-0.3146,0.5506,0.4775,-1.1846,0.4942,138.9825,50.37562931,16.28175891,0.00000000,
13:21:29:488,0.0344,0.2795,0.7979,-0.3874,-0.3146,0.5506,0.4775,-1.1846,0.4942,138.9825,50.37562931,16.28175891,0.00000000,
13:21:29:497,0.0344,0.2795,0.7979,-0.3874,-0.3146,0.5506,0.6965,-0.7593,0.2537,138.9825,50.37562931,16.28175891,0.00000000,
13:21:29:514,0.0344,0.2795,0.7979,1.0561,-0.0076,0.6512,0.6965,-0.7593,0.2537,138.9825,50.37562931,16.28175891,0.00000000,
13:21:29:556,0.1666,0.3500,0.8210,1.0561,-0.0076,0.6512,0.6965,-0.7593,0.2537,138.9825,50.37562931,16.28175891,0.00000000,
13:21:29:564,0.1666,0.3500,0.8210,1.0561,-0.0076,0.6512,-0.4009,-0.8961,0.6677,138.9825,50.37562931,16.28175891,0.00000000,
13:21:29:581,0.1666,0.3500,0.8210,-1.4657,0.3857,-1.7840,-0.4009,-0.8961,0.6677,138.9825,50.37562931,16.28175891,0.00000000,
13:21:29:605,0.1666,0.3500,0.8210,-1.4657,0.3857,-1.7840,-0.4009,-0.8961,0.6677,115.0200,50.37562931,16.28175891,0.00000000,
13:21:29:625,0.1666,0.3219,0.8988,-1.4657,0.3857,-1.7840,-0.4009,-0.8961,0.6677,115.0200,50.37562931,16.28175891,0.00000000,
13:21:29:633,0.1666,0.3219,0.8988,-1.4657,0.3857,-1.7840,-0.5508,0.1964,0.2103,115.0200,50.37562931,16.28175891,0.00000000,
13:21:29:649,0.1666,0.3219,0.8988,0.7494,1.2512,-0.7093,-0.5508,0.1964,0.2103,115.0200,50.37562931,16.28175891,0.00000000,
13:21:29:692,0.0885,0.2932,0.9139,0.7494,1.2512,-0.7093,-0.5508,0.1964,0.2103,115.0200,50.37562931,16.28175891,0.00000000,
13:21:29:700,0.0885,0.2932,0.9139,0.7494,1.2512,-0.7093,0.0492,-0.1860,0.5313,115.0200,50.37562931,16.28175891,0.00000000,
13:21:29:718,0.0885,0.2932,0.9139,-0.4849,0.7533,-0.5192,0.0492,-0.1860,0.5313,115.0200,50.37562931,16.28175891,0.00000000,
13:21:29:759,0.1668,0.2766,0.9076,-0.4849,0.7533,-0.5192,0.0492,-0.1860,0.5313,115.0200,50.37562931,16.28175891,0.00000000,
13:21:29:765,0.1668,0.2766,0.9076,-0.4849,0.7533,-0.5192,0.0492,-0.1860,0.5313,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:769,0.1668,0.2766,0.9076,-0.4849,0.7533,-0.5192,0.9441,0.8665,1.0316,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:785,0.1668,0.2766,0.9076,0.0977,-0.4502,0.1747,0.9441,0.8665,1.0316,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:827,0.0363,0.3100,0.7214,0.0977,-0.4502,0.1747,0.9441,0.8665,1.0316,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:836,0.0363,0.3100,0.7214,0.0977,-0.4502,0.1747,0.9752,0.8390,1.3538,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:853,0.0363,0.3100,0.7214,0.4365,-0.2424,-0.6558,0.9752,0.8390,1.3538,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:896,0.0065,0.2761,0.7489,0.4365,-0.2424,-0.6558,0.9752,0.8390,1.3538,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:904,0.0065,0.2761,0.7489,0.4365,-0.2424,-0.6558,0.4071,0.7129,2.1806,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:920,0.0065,0.2761,0.7489,-1.2083,-0.5506,-1.9001,0.4071,0.7129,2.1806,110.9700,50.37562931,16.28175891,0.00000000,
13:21:29:925,0.0065,0.2761,0.7489,-1.2083,-0.5506,-1.9001,0.4071,0.7129,2.1806,116.0325,50.37562931,16.28175891,0.00000000,
13:21:29:964,0.0132,0.2233,0.8642,-1.2083,-0.5506,-1.9001,0.4071,0.7129,2.1806,116.0325,50.37562931,16.28175891,0.00000000,
13:21:29:970,0.0132,0.2233,0.8642,-1.2083,-0.5506,-1.9001,0.8847,0.7741,2.8294,116.0325,50.37562931,16.28175891,0.00000000,
13:21:29:988,0.0132,0.2233,0.8642,-0.9355,-0.8895,-0.1908,0.8847,0.7741,2.8294,116.0325,50.37562931,16.28175891,0.00000000,
13:21:30:031,0.1781,0.2069,0.8327,-0.9355,-0.8895,-0.1908,0.8847,0.7741,2.8294,116.0325,50.37562931,16.28175891,0.00000000,
13:21:30:039,0.1781,0.2069,0.8327,-0.9355,-0.8895,-0.1908,0.6096,0.2729,3.3827,116.0325,50.37562931,16.28175891,0.00000000,
13:21:30:056,0.1781,0.2069,0.8327,-1.0779,-1.1447,-0.1669,0.6096,0.2729,3.3827,116.0325,50.37562931,16.28175891,0.00000000,
13:21:30:085,0.1781,0.2069,0.8327,-1.0779,-1.1447,-0.1669,0.6096,0.2729,3.3827,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:099,0.3564,0.2063,0.8593,-1.0779,-1.1447,-0.1669,0.6096,0.2729,3.3827,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:107,0.3564,0.2063,0.8593,-1.0779,-1.1447,-0.1669,-0.6156,1.1510,2.7909,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:124,0.3564,0.2063,0.8593,0.9901,-0.6389,-0.5619,-0.6156,1.1510,2.7909,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:167,0.2295,0.1450,1.0688,0.9901,-0.6389,-0.5619,-0.6156,1.1510,2.7909,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:175,0.2295,0.1450,1.0688,0.9901,-0.6389,-0.5619,0.1223,0.5205,2.0065,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:192,0.2295,0.1450,1.0688,1.4606,-0.3327,1.0719,0.1223,0.5205,2.0065,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:235,0.1417,0.1309,0.7357,1.4606,-0.3327,1.0719,0.1223,0.5205,2.0065,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:243,0.1417,0.1309,0.7357,1.4606,-0.3327,1.0719,-0.3305,0.3911,2.1034,104.0175,50.37562931,16.28175891,0.00000000,
13:21:30:247,0.1417,0.1309,0.7357,1.4606,-0.3327,1.0719,-0.3305,0.3911,2.1034,98.0100,50.37562931,16.28175891,0.00000000,
13:21:30:260,0.1417,0.1309,0.7357,-0.5399,-0.5529,0.3436,-0.3305,0.3911,2.1034,98.0100,50.37562931,16.28175891,0.00000000,
13:21:30:302,0.2182,0.0877,0.8318,-0.5399,-0.5529,0.3436,-0.3305,0.3911,2.1034,98.0100,50.37562931,16.28175891,0.00000000,
13:21:30:311,0.2182,0.0877,0.8318,-0.5399,-0.5529,0.3436,-0.9792,0.9737,1.1837,98.0100,50.37562931,16.28175891,0.00000000,
13:21:30:327,0.2182,0.0877,0.8318,0.8602,0.4073,-1.1647,-0.9792,0.9737,1.1837,98.0100,50.37562931,16.28175891,0.00000000,
13:21:30:370,0.2252,0.0337,0.8516,0.8602,0.4073,-1.1647,-0.9792,0.9737,1.1837,98.0100,50.37562931,16.28175891,0.00000000,
13:21:30:379,0.2252,0.0337,0.8516,0.8602,0.4073,-1.1647,-1.4358,0.8454,0.1403,98.0100,50.37562931,16.28175891,0.00000000,
13:21:30:395,0.2252,0.0337,0.8516,0.7522,0.4484,-1.1230,-1.4358,0.8454,0.1403,98.0100,50.37562931,16.28175891,0.00000000,
13:21:30:405,0.2252,0.0337,0.8516,0.7522,0.4484,-1.1230,-1.4358,0.8454,0.1403,99.9675,50.37562931,16.28175891,0.00000000,
13:21:30:437,0.2971,-0.0374,0.9901,0.7522,0.4484,-1.1230,-1.4358,0.8454,0.1403,99.9675,50.37562931,16.28175891,0.00000000,
13:21:30:446,0.2971,-0.0374,0.9901,0.7522,0.4484,-1.1230,-1.0551,0.2201,0.1019,99.9675,50.37562931,16.28175891,0.00000000,
13:21:30:464,0.2971,-0.0374,0.9901,1.0106,0.0749,0.2194,-1.0551,0.2201,0.1019,99.9675,50.37562931,16.28175891,0.00000000,
13:21:30:505,0.2445,-0.0227,1.0262,1.0106,0.0749,0.2194,-1.0551,0.2201,0.1019,99.9675,50.37562931,16.28175891,0.00000000,
13:21:30:514,0.2445,-0.0227,1.0262,1.0106,0.0749,0.2194,-0.8196,0.7544,-0.7672,99.9675,50.37562931,16.28175891,0.00000000,
13:21:30:531,0.2445,-0.0227,1.0262,2.6641,0.6310,0.6111,-0.8196,0.7544,-0.7672,99.9675,50.37562931,16.28175891,0.00000000,
13:21:30:565,0.2445,-0.0227,1.0262,2.6641,0.6310,0.6111,-0.8196,0.7544,-0.7672,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:574,0.0378,-0.1234,0.9819,2.6641,0.6310,0.6111,-0.8196,0.7544,-0.7672,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:581,0.0378,-0.1234,0.9819,2.6641,0.6310,0.6111,-0.6009,0.6014,-0.1839,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:598,0.0378,-0.1234,0.9819,0.6471,0.7028,1.0308,-0.6009,0.6014,-0.1839,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:640,0.0664,-0.1273,1.4644,0.6471,0.7028,1.0308,-0.6009,0.6014,-0.1839,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:650,0.0664,-0.1273,1.4644,0.6471,0.7028,1.0308,-0.0829,-0.2337,0.1713,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:668,0.0664,-0.1273,1.4644,-0.3473,-0.5026,1.1916,-0.0829,-0.2337,0.1713,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:709,-0.0373,-0.1652,1.2513,-0.3473,-0.5026,1.1916,-0.0829,-0.2337,0.1713,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:717,-0.0373,-0.1652,1.2513,-0.3473,-0.5026,1.1916,0.1750,-0.2941,0.3677,95.9850,50.37562931,16.28175891,0.00000000,
13:21:30:725,-0.0373,-0.1652,1.2513,-0.3473,-0.5026,1.1916,0.1750,-0.2941,0.3677,96.9975,50.37562931,16.28175891,0.00000000,
13:21:30:734,-0.0373,-0.1652,1.2513,-0.4613,-0.5829,4.2021,0.1750,-0.2941,0.3677,96.9975,50.37562931,16.28175891,0.00000000,
13:21:30:777,-0.0455,-0.1467,1.3158,-0.4613,-0.5829,4.2021,0.1750,-0.2941,0.3677,96.9975,50.37562931,16.28175891,0.00000000,
13:21:30:785,-0.0455,-0.1467,1.3158,-0.4613,-0.5829,4.2021,0.2066,-0.1964,0.8462,96.9975,50.37562931,16.28175891,0.00000000,
13:21:30:801,-0.0455,-0.1467,1.3158,-1.5451,-0.2993,2.7671,0.2066,-0.1964,0.8462,96.9975,50.37562931,16.28175891,0.00000000,
13:21:30:844,-0.0466,-0.1799,1.2256,-1.5451,-0.2993,2.7671,0.2066,-0.1964,0.8462,96.9975,50.37562931,16.28175891,0.00000000,
13:21:30:854,-0.0466,-0.1799,1.2256,-1.5451,-0.2993,2.7671,0.1307,0.3583,0.4065,96.9975,50.37562931,16.28175891,0.00000000,
13:21:30:870,-0.0466,-0.1799,1.2256,-0.4363,-0.8084,1.9840,0.1307,0.3583,0.4065,96.9975,50.37562931,16.28175891,0.00000000,
